"Y2009","Y2010","Y2011","Country","Element"
513,497,482,"Ireland","Food supply (kcal/capita/day)"
1516,1615,1680,"Israel","Food supply (kcal/capita/day)"
593,590,599,"Italy","Food supply (kcal/capita/day)"
320,323,353,"Jamaica","Food supply (kcal/capita/day)"
816,821,790,"Japan","Food supply (kcal/capita/day)"
1887,1832,1809,"Jordan","Food supply (kcal/capita/day)"
968,1022,885,"Kazakhstan","Food supply (kcal/capita/day)"
291,282,289,"Kenya","Food supply (kcal/capita/day)"
999,1020,992,"Kiribati","Food supply (kcal/capita/day)"
1277,1238,1277,"Kuwait","Food supply (kcal/capita/day)"
1090,1131,1127,"Kyrgyzstan","Food supply (kcal/capita/day)"
1548,1557,1579,"Lao People's Democratic Republic","Food supply (kcal/capita/day)"
451,603,607,"Latvia","Food supply (kcal/capita/day)"
1559,1662,1675,"Lebanon","Food supply (kcal/capita/day)"
200,166,116,"Lesotho","Food supply (kcal/capita/day)"
1319,1319,1329,"Liberia","Food supply (kcal/capita/day)"
1906,1884,1892,"Libya","Food supply (kcal/capita/day)"
458,431,404,"Lithuania","Food supply (kcal/capita/day)"
328,294,293,"Luxembourg","Food supply (kcal/capita/day)"
1078,1084,1078,"Madagascar","Food supply (kcal/capita/day)"
179,188,224,"Malawi","Food supply (kcal/capita/day)"
1215,1231,1225,"Malaysia","Food supply (kcal/capita/day)"
1034,1052,1039,"Maldives","Food supply (kcal/capita/day)"
1595,1622,1640,"Mali","Food supply (kcal/capita/day)"
1661,1699,1662,"Malta","Food supply (kcal/capita/day)"
806,854,851,"Mauritania","Food supply (kcal/capita/day)"
708,721,625,"Mauritius","Food supply (kcal/capita/day)"
1219,1228,1203,"Mexico","Food supply (kcal/capita/day)"
131,156,133,"Mongolia","Food supply (kcal/capita/day)"
262,264,274,"Montenegro","Food supply (kcal/capita/day)"
2233,2193,2227,"Morocco","Food supply (kcal/capita/day)"
464,450,483,"Mozambique","Food supply (kcal/capita/day)"
1353,1379,1391,"Myanmar","Food supply (kcal/capita/day)"
333,321,316,"Namibia","Food supply (kcal/capita/day)"
1059,1057,1068,"Nepal","Food supply (kcal/capita/day)"
505,500,512,"Netherlands","Food supply (kcal/capita/day)"
81,82,80,"New Caledonia","Food supply (kcal/capita/day)"
37,57,6,"New Zealand","Food supply (kcal/capita/day)"
982,969,987,"Nicaragua","Food supply (kcal/capita/day)"
1875,1882,1906,"Niger","Food supply (kcal/capita/day)"
1360,1370,1268,"Nigeria","Food supply (kcal/capita/day)"
552,614,529,"Norway","Food supply (kcal/capita/day)"
1141,1225,1254,"Occupied Palestinian Territory","Food supply (kcal/capita/day)"
1295,1310,1285,"Pakistan","Food supply (kcal/capita/day)"
265,269,271,"Panama","Food supply (kcal/capita/day)"
1093,1094,1131,"Paraguay","Food supply (kcal/capita/day)"
704,702,725,"Peru","Food supply (kcal/capita/day)"
1611,1536,1576,"Philippines","Food supply (kcal/capita/day)"
604,573,588,"Poland","Food supply (kcal/capita/day)"
458,447,461,"Portugal","Food supply (kcal/capita/day)"
1219,1235,1250,"Republic of Korea","Food supply (kcal/capita/day)"
213,242,277,"Republic of Moldova","Food supply (kcal/capita/day)"
286,242,243,"Romania","Food supply (kcal/capita/day)"
454,477,491,"Russian Federation","Food supply (kcal/capita/day)"
269,282,278,"Rwanda","Food supply (kcal/capita/day)"
107,107,118,"Saint Kitts and Nevis","Food supply (kcal/capita/day)"
124,135,146,"Saint Lucia","Food supply (kcal/capita/day)"
246,261,299,"Saint Vincent and the Grenadines","Food supply (kcal/capita/day)"
885,871,870,"Samoa","Food supply (kcal/capita/day)"
387,394,398,"Sao Tome and Principe","Food supply (kcal/capita/day)"
1337,1363,1330,"Saudi Arabia","Food supply (kcal/capita/day)"
1064,1072,1083,"Senegal","Food supply (kcal/capita/day)"
323,271,319,"Serbia","Food supply (kcal/capita/day)"
1370,1371,1385,"Sierra Leone","Food supply (kcal/capita/day)"
592,617,568,"Slovakia","Food supply (kcal/capita/day)"
256,254,281,"Slovenia","Food supply (kcal/capita/day)"
437,426,433,"Solomon Islands","Food supply (kcal/capita/day)"
483,512,477,"Somalia","Food supply (kcal/capita/day)"
218,220,225,"South Africa","Food supply (kcal/capita/day)"
644,676,720,"Spain","Food supply (kcal/capita/day)"
1783,1845,1808,"Sri Lanka","Food supply (kcal/capita/day)"
900,896,890,"Sudan (former)","Food supply (kcal/capita/day)"
116,105,104,"Suriname","Food supply (kcal/capita/day)"
208,201,207,"Swaziland","Food supply (kcal/capita/day)"
568,567,487,"Sweden","Food supply (kcal/capita/day)"
720,714,734,"Switzerland","Food supply (kcal/capita/day)"
1838,1898,1911,"Syrian Arab Republic","Food supply (kcal/capita/day)"
1131,1115,1088,"Tajikistan","Food supply (kcal/capita/day)"
1690,1673,1631,"Thailand","Food supply (kcal/capita/day)"
390,412,392,"The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)"
777,798,790,"Timor-Leste","Food supply (kcal/capita/day)"
876,874,883,"Togo","Food supply (kcal/capita/day)"
244,246,253,"Trinidad and Tobago","Food supply (kcal/capita/day)"
2265,2240,2264,"Tunisia","Food supply (kcal/capita/day)"
2041,2012,1982,"Turkey","Food supply (kcal/capita/day)"
1531,1517,1508,"Turkmenistan","Food supply (kcal/capita/day)"
310,327,347,"Uganda","Food supply (kcal/capita/day)"
477,463,490,"Ukraine","Food supply (kcal/capita/day)"
1465,1452,1388,"United Arab Emirates","Food supply (kcal/capita/day)"
698,660,691,"United Kingdom","Food supply (kcal/capita/day)"
428,424,444,"United Republic of Tanzania","Food supply (kcal/capita/day)"
34,41,47,"United States of America","Food supply (kcal/capita/day)"
349,367,348,"Uruguay","Food supply (kcal/capita/day)"
1379,1387,1388,"Uzbekistan","Food supply (kcal/capita/day)"
942,986,953,"Vanuatu","Food supply (kcal/capita/day)"
747,691,693,"Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)"
1557,1568,1577,"Viet Nam","Food supply (kcal/capita/day)"
1234,1272,1267,"Yemen","Food supply (kcal/capita/day)"
138,139,139,"Zambia","Food supply (kcal/capita/day)"
192,217,222,"Zimbabwe","Food supply (kcal/capita/day)"
