"Item","Average","Region","Element","Region_crops"
"Cocoa beans",3.96223887593375,"Europe_Eastern_north","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.0012148038124768,"Africa_East","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.0012148038124768,"Africa_East","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.108418700509466,"Mediterranean_SouthandEast","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.108418700509466,"Mediterranean_SouthandEast","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",14.9441722349952,"America_North","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",14.9441722349952,"America_North","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.172141243987462,"Africa_West","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.172141243987462,"Africa_West","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",2.02141558456012,"Asia_Southeast","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",2.02141558456012,"Asia_Southeast","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.113627046351323,"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.113627046351323,"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",13.6004562559516,"Europe_Eastern_north","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",13.6004562559516,"Europe_Eastern_north","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",13.9393384540382,"Pacific_Region_ausnz","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",13.9393384540382,"Pacific_Region_ausnz","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.149150466849618,"Asia_Southeast","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.149150466849618,"Asia_Southeast","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",6.62827963241169,"Europe_Western_north","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",6.62827963241169,"Europe_Western_north","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",18.922877974943,"Asia_Central","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",18.922877974943,"Asia_Central","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",13.5836668728616,"Europe_Eastern_south","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",13.5836668728616,"Europe_Eastern_south","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.86994161640273,"Africa_Central","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.86994161640273,"Africa_Central","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",16.6295952176686,"Europe_Western_south","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",16.6295952176686,"Europe_Western_south","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.34861951743203,"America_South_andean","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.34861951743203,"America_South_andean","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.516511472588054,"Europe_Western_north","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.516511472588054,"Europe_Western_north","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",5.40219566920375,"America_South_temperate","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",5.40219566920375,"America_South_temperate","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.322375220530101,"Africa_Central","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.322375220530101,"Africa_Central","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.392593502269768,"Asia_East","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.392593502269768,"Asia_East","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.108329459633406,"America_Caribbean","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.108329459633406,"America_Caribbean","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",25.3265661514143,"Europe_Western_north","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",25.3265661514143,"Europe_Western_north","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.128711836033474,"Africa_Indian_Ocean_Islands","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.128711836033474,"Africa_Indian_Ocean_Islands","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.385208195615743,"Africa_Southern","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.385208195615743,"Africa_Southern","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",3.41122146700379,"Africa_Central","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",3.41122146700379,"Africa_Central","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.590147803163952,"America_North","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.590147803163952,"America_North","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",3.88603560125522,"America_South_tropical","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",3.88603560125522,"America_South_tropical","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",4.2191385463319,"Mediterranean_SouthandEast","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",4.2191385463319,"Mediterranean_SouthandEast","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.0155537642605433,"Asia_South","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.0155537642605433,"Asia_South","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",1.37842148499896,"Europe_Western_south","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.37842148499896,"Europe_Western_south","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",2.52314356128422,"America_South_temperate","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",2.52314356128422,"America_South_temperate","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.195348746463617,"Asia_Southeast","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.195348746463617,"Asia_Southeast","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.0733447141955838,"Africa_Central","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.0733447141955838,"Africa_Central","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",2.94263294458921,"Europe_Eastern_south","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",2.94263294458921,"Europe_Eastern_south","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.216769662654077,"America_South_temperate","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.216769662654077,"America_South_temperate","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",1.20098535472684,"America_North","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.20098535472684,"America_North","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.905287417318578,"America_South_andean","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.905287417318578,"America_South_andean","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.988143629424787,"Asia_West","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.988143629424787,"Asia_West","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.37360551137925,"Mediterranean_SouthandEast","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.37360551137925,"Mediterranean_SouthandEast","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",1.1374610249178,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.1374610249178,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",12.9657625407197,"Pacific_Region_tropical","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",12.9657625407197,"Pacific_Region_tropical","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.000121480380154357,"Africa_East","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.000121480380154357,"Africa_East","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",2.57332499315472,"Asia_Southeast","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",2.57332499315472,"Asia_Southeast","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",2.77106655499202,"America_South_tropical","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",2.77106655499202,"America_South_tropical","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",4.10114018563191,"America_Caribbean","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",4.10114018563191,"America_Caribbean","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.434682956605141,"America_South_temperate","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.434682956605141,"America_South_temperate","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",1.88259544721276,"Africa_Indian_Ocean_Islands","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.88259544721276,"Africa_Indian_Ocean_Islands","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.168307840893867,"Africa_East","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.168307840893867,"Africa_East","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",1.61122468126384,"Asia_East","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.61122468126384,"Asia_East","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.00153990500212388,"Asia_South","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.00153990500212388,"Asia_South","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.0718972968879997,"Asia_West","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.0718972968879997,"Asia_West","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",3.56065505056286,"Asia_West","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",3.56065505056286,"Asia_West","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",1.16479416226535,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.16479416226535,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",2.27342119393665,"America_Central_and_Mexico","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",2.27342119393665,"America_Central_and_Mexico","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.297611409044653,"America_South_tropical","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.297611409044653,"America_South_tropical","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",7.20860347606802,"Europe_Western_south","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",7.20860347606802,"Europe_Western_south","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.221833917736069,"Asia_Central","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.221833917736069,"Asia_Central","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.0491617944630214,"Asia_South","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.0491617944630214,"Asia_South","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",1.23215745947574,"Europe_Eastern_south","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.23215745947574,"Europe_Eastern_south","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.0106297032893634,"Africa_East","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.0106297032893634,"Africa_East","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.0110324430901595,"Africa_Indian_Ocean_Islands","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.0110324430901595,"Africa_Indian_Ocean_Islands","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.190491095716684,"America_South_tropical","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.190491095716684,"America_South_tropical","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",1.63048940161185,"America_Caribbean","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.63048940161185,"America_Caribbean","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",1.72761469282118,"Asia_Central","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.72761469282118,"Asia_Central","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",1.59606851431933,"Africa_West","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.59606851431933,"Africa_West","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",7.56814469863952,"America_North","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",7.56814469863952,"America_North","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.0298581392683755,"Asia_East","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.0298581392683755,"Asia_East","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",3.02943493248327,"Asia_Central","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",3.02943493248327,"Asia_Central","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.322193425083241,"Asia_West","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.322193425083241,"Asia_West","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",1.819143021169,"Africa_Southern","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.819143021169,"Africa_Southern","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",4.61248765515189,"America_South_andean","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",4.61248765515189,"America_South_andean","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",2.243223266698,"Africa_West","Food supply (kcal/capita/day)","America_Central_and_Mexico"
"Cocoa beans",2.243223266698,"Africa_West","Food supply (kcal/capita/day)","America_South_tropical"
"Cocoa beans",0.140997044924554,"Asia_East","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.140997044924554,"Asia_East","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.0356143735722275,"Africa_Southern","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.0356143735722275,"Africa_Southern","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",1.52917913398603,"Mediterranean_SouthandEast","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.52917913398603,"Mediterranean_SouthandEast","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.11177545169762,"Africa_West","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.11177545169762,"Africa_West","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",2.95938317482062,"Pacific_Region_tropical","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",2.95938317482062,"Pacific_Region_tropical","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.529956281566579,"Pacific_Region_ausnz","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.529956281566579,"Pacific_Region_ausnz","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.177227101631117,"Africa_Indian_Ocean_Islands","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.177227101631117,"Africa_Indian_Ocean_Islands","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",6.97310897137244,"Pacific_Region_ausnz","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",6.97310897137244,"Pacific_Region_ausnz","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",1.22470606920286,"Europe_Eastern_north","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.22470606920286,"Europe_Eastern_north","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.222795906475592,"Pacific_Region_tropical","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.222795906475592,"Pacific_Region_tropical","Protein supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",0.0043848277790038,"Asia_South","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",0.0043848277790038,"Asia_South","Fat supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",1.26975410652675,"America_Central_and_Mexico","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",1.26975410652675,"America_Central_and_Mexico","Food supply quantity (g/capita/day)","America_South_tropical"
"Cocoa beans",2.22032609421905,"Europe_Western_north","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Cocoa beans",2.22032609421905,"Europe_Western_north","Fat supply quantity (g/capita/day)","America_South_tropical"
"Coconuts",1.417302969003,"Africa_Southern","Fat supply quantity (g/capita/day)","Asia_South"
"Coconuts",1.417302969003,"Africa_Southern","Fat supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",1.417302969003,"Africa_Southern","Fat supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",3.59695221449565,"America_Caribbean","Fat supply quantity (g/capita/day)","Asia_South"
"Coconuts",3.59695221449565,"America_Caribbean","Fat supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",3.59695221449565,"America_Caribbean","Fat supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",0.872685247984826,"Africa_West","Fat supply quantity (g/capita/day)","Asia_South"
"Coconuts",0.872685247984826,"Africa_West","Fat supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",0.872685247984826,"Africa_West","Fat supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",0.00435656431670432,"Mediterranean_SouthandEast","Protein supply quantity (g/capita/day)","Asia_South"
"Coconuts",0.00435656431670432,"Mediterranean_SouthandEast","Protein supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",0.00435656431670432,"Mediterranean_SouthandEast","Protein supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",8.1313626244478,"America_North","Food supply (kcal/capita/day)","Asia_South"
"Coconuts",8.1313626244478,"America_North","Food supply (kcal/capita/day)","Pacific_Region_tropical"
"Coconuts",8.1313626244478,"America_North","Food supply (kcal/capita/day)","Asia_Southeast"
"Coconuts",19.6660397483526,"Pacific_Region_ausnz","Food supply (kcal/capita/day)","Asia_South"
"Coconuts",19.6660397483526,"Pacific_Region_ausnz","Food supply (kcal/capita/day)","Pacific_Region_tropical"
"Coconuts",19.6660397483526,"Pacific_Region_ausnz","Food supply (kcal/capita/day)","Asia_Southeast"
"Coconuts",0.0136361899816837,"Europe_Western_south","Protein supply quantity (g/capita/day)","Asia_South"
"Coconuts",0.0136361899816837,"Europe_Western_south","Protein supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",0.0136361899816837,"Europe_Western_south","Protein supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",0.607854728369047,"Africa_East","Food supply quantity (g/capita/day)","Asia_South"
"Coconuts",0.607854728369047,"Africa_East","Food supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",0.607854728369047,"Africa_East","Food supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",0,"Europe_Eastern_south","Protein supply quantity (g/capita/day)","Asia_South"
"Coconuts",0,"Europe_Eastern_south","Protein supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",0,"Europe_Eastern_south","Protein supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",2.10469025707117,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","Asia_South"
"Coconuts",2.10469025707117,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",2.10469025707117,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",1.61290834859843,"Africa_Central","Food supply quantity (g/capita/day)","Asia_South"
"Coconuts",1.61290834859843,"Africa_Central","Food supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",1.61290834859843,"Africa_Central","Food supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",23.0035563577554,"Europe_Western_south","Food supply (kcal/capita/day)","Asia_South"
"Coconuts",23.0035563577554,"Europe_Western_south","Food supply (kcal/capita/day)","Pacific_Region_tropical"
"Coconuts",23.0035563577554,"Europe_Western_south","Food supply (kcal/capita/day)","Asia_Southeast"
"Coconuts",26.9339575029842,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","Asia_South"
"Coconuts",26.9339575029842,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",26.9339575029842,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",8.30767999677278,"America_South_andean","Food supply (kcal/capita/day)","Asia_South"
"Coconuts",8.30767999677278,"America_South_andean","Food supply (kcal/capita/day)","Pacific_Region_tropical"
"Coconuts",8.30767999677278,"America_South_andean","Food supply (kcal/capita/day)","Asia_Southeast"
"Coconuts",3.09852196836048,"America_North","Food supply quantity (g/capita/day)","Asia_South"
"Coconuts",3.09852196836048,"America_North","Food supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",3.09852196836048,"America_North","Food supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",4.82295629543787,"America_South_andean","Food supply quantity (g/capita/day)","Asia_South"
"Coconuts",4.82295629543787,"America_South_andean","Food supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",4.82295629543787,"America_South_andean","Food supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",5.22064886180319,"Africa_Indian_Ocean_Islands","Food supply quantity (g/capita/day)","Asia_South"
"Coconuts",5.22064886180319,"Africa_Indian_Ocean_Islands","Food supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",5.22064886180319,"Africa_Indian_Ocean_Islands","Food supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",298.830005974047,"Pacific_Region_tropical","Food supply (kcal/capita/day)","Asia_South"
"Coconuts",298.830005974047,"Pacific_Region_tropical","Food supply (kcal/capita/day)","Pacific_Region_tropical"
"Coconuts",298.830005974047,"Pacific_Region_tropical","Food supply (kcal/capita/day)","Asia_Southeast"
"Coconuts",1.8363986972927,"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Asia_South"
"Coconuts",1.8363986972927,"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",1.8363986972927,"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",2.20090387543091,"Africa_Central","Food supply (kcal/capita/day)","Asia_South"
"Coconuts",2.20090387543091,"Africa_Central","Food supply (kcal/capita/day)","Pacific_Region_tropical"
"Coconuts",2.20090387543091,"Africa_Central","Food supply (kcal/capita/day)","Asia_Southeast"
"Coconuts",4.59254410587027,"Mediterranean_SouthandEast","Food supply (kcal/capita/day)","Asia_South"
"Coconuts",4.59254410587027,"Mediterranean_SouthandEast","Food supply (kcal/capita/day)","Pacific_Region_tropical"
"Coconuts",4.59254410587027,"Mediterranean_SouthandEast","Food supply (kcal/capita/day)","Asia_Southeast"
"Coconuts",1.31847993460707,"Europe_Eastern_north","Food supply quantity (g/capita/day)","Asia_South"
"Coconuts",1.31847993460707,"Europe_Eastern_north","Food supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",1.31847993460707,"Europe_Eastern_north","Food supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",0.00328406557917532,"America_North","Protein supply quantity (g/capita/day)","Asia_South"
"Coconuts",0.00328406557917532,"America_North","Protein supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",0.00328406557917532,"America_North","Protein supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",0,"Europe_Eastern_north","Protein supply quantity (g/capita/day)","Asia_South"
"Coconuts",0,"Europe_Eastern_north","Protein supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",0,"Europe_Eastern_north","Protein supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",0.0117781733231668,"Africa_Central","Protein supply quantity (g/capita/day)","Asia_South"
"Coconuts",0.0117781733231668,"Africa_Central","Protein supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",0.0117781733231668,"Africa_Central","Protein supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",5.92311435533149,"Europe_Eastern_south","Food supply (kcal/capita/day)","Asia_South"
"Coconuts",5.92311435533149,"Europe_Eastern_south","Food supply (kcal/capita/day)","Pacific_Region_tropical"
"Coconuts",5.92311435533149,"Europe_Eastern_south","Food supply (kcal/capita/day)","Asia_Southeast"
"Coconuts",6.55847562544919,"Asia_Southeast","Fat supply quantity (g/capita/day)","Asia_South"
"Coconuts",6.55847562544919,"Asia_Southeast","Fat supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",6.55847562544919,"Asia_Southeast","Fat supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",0.217970316228272,"Africa_Central","Fat supply quantity (g/capita/day)","Asia_South"
"Coconuts",0.217970316228272,"Africa_Central","Fat supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",0.217970316228272,"Africa_Central","Fat supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",0.802058367511964,"America_South_andean","Fat supply quantity (g/capita/day)","Asia_South"
"Coconuts",0.802058367511964,"America_South_andean","Fat supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",0.802058367511964,"America_South_andean","Fat supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",6.22986456401705,"Africa_Southern","Food supply quantity (g/capita/day)","Asia_South"
"Coconuts",6.22986456401705,"Africa_Southern","Food supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",6.22986456401705,"Africa_Southern","Food supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",1.85029134251846,"Europe_Eastern_south","Food supply quantity (g/capita/day)","Asia_South"
"Coconuts",1.85029134251846,"Europe_Eastern_south","Food supply quantity (g/capita/day)","Pacific_Region_tropical"
"Coconuts",1.85029134251846,"Europe_Eastern_south","Food supply quantity (g/capita/day)","Asia_Southeast"
"Coconuts",0.0547249531911962,"America_South_andean","Protein supply quantity (g/capita/day)","Asia_South"
