"Element","Item","Average","R_origin","R_recipients"
"Food supply (kcal/capita/day)","Apples",1.22210677580208,"Europe_Western_north","America_Caribbean"
"Food supply (kcal/capita/day)","Sugar",378.272860640997,"Europe_Western_south","America_Caribbean"
"Food supply (kcal/capita/day)","Peas",4.50677336423227,"Europe_Western_south","America_Caribbean"
"Food supply (kcal/capita/day)","Olives",1.84069911925583,"Europe_Western_south","America_Caribbean"
"Food supply (kcal/capita/day)","Apples",1.22210677580208,"Europe_Western_south","America_Caribbean"
"Food supply (kcal/capita/day)","Sugar",378.272860640997,"Mediterranean_SouthandEast","America_Caribbean"
"Food supply (kcal/capita/day)","Wheat",305.758993458381,"Mediterranean_SouthandEast","America_Caribbean"
"Food supply (kcal/capita/day)","Pulses, other",34.621384323311,"Mediterranean_SouthandEast","America_Caribbean"
"Food supply (kcal/capita/day)","Barley",27.8696670575655,"Mediterranean_SouthandEast","America_Caribbean"
"Food supply (kcal/capita/day)","Peas",4.50677336423227,"Mediterranean_SouthandEast","America_Caribbean"
"Food supply (kcal/capita/day)","NA",NA,"Pacific_Region_ausnz","America_Caribbean"
"Food supply (kcal/capita/day)","Coconuts",35.3895192927378,"Pacific_Region_tropical","America_Caribbean"
"Food supply (kcal/capita/day)","Roots, other",16.5171635408088,"Pacific_Region_tropical","America_Caribbean"
"Food supply (kcal/capita/day)","Rice",100.637417856784,"Africa_Central","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Palm oil",73.8165113769835,"Africa_Central","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Pulses, other",13.3390647575168,"Africa_Central","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sorghum",7.74784915905126,"Africa_Central","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Coffee",1.54595104835978,"Africa_Central","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Pulses, other",13.3390647575168,"Africa_East","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sorghum",7.74784915905126,"Africa_East","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sesame",5.76483859002813,"Africa_East","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Cottonseed oil",5.71303293550716,"Africa_East","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Olives",3.14539423782129,"Africa_East","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","NA",NA,"Africa_Indian_Ocean_Islands","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Pulses, other",13.3390647575168,"Africa_Southern","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sorghum",7.74784915905126,"Africa_Southern","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Cottonseed oil",5.71303293550716,"Africa_Southern","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Rice",100.637417856784,"Africa_West","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Palm oil",73.8165113769835,"Africa_West","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Pulses, other",13.3390647575168,"Africa_West","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sorghum",7.74784915905126,"Africa_West","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Coffee",1.54595104835978,"Africa_West","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Cottonseed oil",5.71303293550716,"America_Caribbean","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Pimento",3.94773206635121,"America_Caribbean","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Roots, other",3.46498170242531,"America_Caribbean","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Maize",890.876332136286,"America_Central_and_Mexico","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Beans",94.1095683421197,"America_Central_and_Mexico","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Palm oil",73.8165113769835,"America_Central_and_Mexico","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Cottonseed oil",5.71303293550716,"America_Central_and_Mexico","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Pimento",3.94773206635121,"America_Central_and_Mexico","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sunflower",5.08947305729776,"America_North","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Grapes",2.05639660763569,"America_North","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Beans",94.1095683421197,"America_South_andean","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Potatoes",22.3221729010691,"America_South_andean","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Tomatoes",6.88493968275432,"America_South_andean","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Tea",0,"America_South_temperate","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Palm oil",73.8165113769835,"America_South_tropical","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Groundnut",17.6062334281292,"America_South_tropical","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Cottonseed oil",5.71303293550716,"America_South_tropical","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Pineapples",4.69457708434648,"America_South_tropical","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Pimento",3.94773206635121,"America_South_tropical","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Wheat",241.341218341426,"Asia_Central","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Barley",46.0194980547048,"Asia_Central","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Apples",7.46655815575383,"Asia_Central","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Onions",6.61304511535998,"Asia_Central","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Soybean",110.982901253584,"Asia_East","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Rice",100.637417856784,"Asia_East","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Oranges & mandarines",18.9004100993621,"Asia_East","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Apples",7.46655815575383,"Asia_East","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Lemons & limes",5.54638772164771,"Asia_East","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sugar",401.296966931851,"Asia_South","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Rice",100.637417856784,"Asia_South","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Bananas & plantains",28.22699333684,"Asia_South","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Coconuts",17.1977355241556,"Asia_South","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Pulses, other",13.3390647575168,"Asia_South","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sugar",401.296966931851,"Asia_Southeast","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Rice",100.637417856784,"Asia_Southeast","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Bananas & plantains",28.22699333684,"Asia_Southeast","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Coconuts",17.1977355241556,"Asia_Southeast","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Roots, other",3.46498170242531,"Asia_Southeast","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Wheat",241.341218341426,"Asia_West","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Barley",46.0194980547048,"Asia_West","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Pulses, other",13.3390647575168,"Asia_West","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Onions",6.61304511535998,"Asia_West","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sesame",5.76483859002813,"Asia_West","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sugar",401.296966931851,"Europe_Eastern_north","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Apples",7.46655815575383,"Europe_Eastern_north","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Oats",3.34624253308811,"Europe_Eastern_north","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sugar",401.296966931851,"Europe_Eastern_south","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Rape & mustard",26.8688235952845,"Europe_Eastern_south","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Apples",7.46655815575383,"Europe_Eastern_south","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Olives",3.14539423782129,"Europe_Eastern_south","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Peas",1.28031039076982,"Europe_Eastern_south","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sugar",401.296966931851,"Europe_Western_north","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Apples",7.46655815575383,"Europe_Western_north","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Oats",3.34624253308811,"Europe_Western_north","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sugar",401.296966931851,"Europe_Western_south","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Rape & mustard",26.8688235952845,"Europe_Western_south","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Apples",7.46655815575383,"Europe_Western_south","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Olives",3.14539423782129,"Europe_Western_south","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Peas",1.28031039076982,"Europe_Western_south","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Sugar",401.296966931851,"Mediterranean_SouthandEast","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Wheat",241.341218341426,"Mediterranean_SouthandEast","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Barley",46.0194980547048,"Mediterranean_SouthandEast","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Rape & mustard",26.8688235952845,"Mediterranean_SouthandEast","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Pulses, other",13.3390647575168,"Mediterranean_SouthandEast","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","NA",NA,"Pacific_Region_ausnz","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Coconuts",17.1977355241556,"Pacific_Region_tropical","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Roots, other",3.46498170242531,"Pacific_Region_tropical","America_Central_and_Mexico"
"Food supply (kcal/capita/day)","Rice",76.463049209012,"Africa_Central","America_North"
"Food supply (kcal/capita/day)","Pulses, other",10.4646824841686,"Africa_Central","America_North"
"Food supply (kcal/capita/day)","Sorghum",5.70936086674981,"Africa_Central","America_North"
"Food supply (kcal/capita/day)","Coffee",5.39408787344192,"Africa_Central","America_North"
"Food supply (kcal/capita/day)","Palm oil",2.67980023395939,"Africa_Central","America_North"
"Food supply (kcal/capita/day)","Olives",24.0935951992337,"Africa_East","America_North"
"Food supply (kcal/capita/day)","Cottonseed oil",18.7520550674011,"Africa_East","America_North"
"Food supply (kcal/capita/day)","Pulses, other",10.4646824841686,"Africa_East","America_North"
"Food supply (kcal/capita/day)","Sorghum",5.70936086674981,"Africa_East","America_North"
"Food supply (kcal/capita/day)","Coffee",5.39408787344192,"Africa_East","America_North"
"Food supply (kcal/capita/day)","NA",NA,"Africa_Indian_Ocean_Islands","America_North"
"Food supply (kcal/capita/day)","Cottonseed oil",18.7520550674011,"Africa_Southern","America_North"
"Food supply (kcal/capita/day)","Pulses, other",10.4646824841686,"Africa_Southern","America_North"
"Food supply (kcal/capita/day)","Sorghum",5.70936086674981,"Africa_Southern","America_North"
"Food supply (kcal/capita/day)","Rice",76.463049209012,"Africa_West","America_North"
"Food supply (kcal/capita/day)","Pulses, other",10.4646824841686,"Africa_West","America_North"
"Food supply (kcal/capita/day)","Sorghum",5.70936086674981,"Africa_West","America_North"
"Food supply (kcal/capita/day)","Coffee",5.39408787344192,"Africa_West","America_North"
"Food supply (kcal/capita/day)","Palm oil",2.67980023395939,"Africa_West","America_North"
"Food supply (kcal/capita/day)","Cottonseed oil",18.7520550674011,"America_Caribbean","America_North"
"Food supply (kcal/capita/day)","Pimento",2.8686373755522,"America_Caribbean","America_North"
"Food supply (kcal/capita/day)","Roots, other",1,"America_Caribbean","America_North"
"Food supply (kcal/capita/day)","Maize",151.295565905081,"America_Central_and_Mexico","America_North"
"Food supply (kcal/capita/day)","Beans",26.0295606327904,"America_Central_and_Mexico","America_North"
"Food supply (kcal/capita/day)","Cottonseed oil",18.7520550674011,"America_Central_and_Mexico","America_North"
"Food supply (kcal/capita/day)","Cocoa beans",14.9441722349952,"America_Central_and_Mexico","America_North"
"Food supply (kcal/capita/day)","Sweet potatoes",5.67159343883124,"America_Central_and_Mexico","America_North"
"Food supply (kcal/capita/day)","Grapes",25.9146116019093,"America_North","America_North"
"Food supply (kcal/capita/day)","Sunflower",15.7044340949186,"America_North","America_North"
"Food supply (kcal/capita/day)","Potatoes",91.3119795022934,"America_South_andean","America_North"
"Food supply (kcal/capita/day)","Beans",26.0295606327904,"America_South_andean","America_North"
"Food supply (kcal/capita/day)","Tomatoes",18.5451575831162,"America_South_andean","America_North"
"Food supply (kcal/capita/day)","Tea",0.0328406560873191,"America_South_temperate","America_North"
"Food supply (kcal/capita/day)","Groundnut",55.6206924429533,"America_South_tropical","America_North"
"Food supply (kcal/capita/day)","Cottonseed oil",18.7520550674011,"America_South_tropical","America_North"
"Food supply (kcal/capita/day)","Cocoa beans",14.9441722349952,"America_South_tropical","America_North"
"Food supply (kcal/capita/day)","Pineapples",7.33826010573272,"America_South_tropical","America_North"
"Food supply (kcal/capita/day)","Sweet potatoes",5.67159343883124,"America_South_tropical","America_North"
"Food supply (kcal/capita/day)","Wheat",597.76518866836,"Asia_Central","America_North"
"Food supply (kcal/capita/day)","Barley",96.5747182159066,"Asia_Central","America_North"
"Food supply (kcal/capita/day)","Apples",20.9244651401629,"Asia_Central","America_North"
"Food supply (kcal/capita/day)","Onions",8.90147803163952,"Asia_Central","America_North"
"Food supply (kcal/capita/day)","Soybean",476.942606302101,"Asia_East","America_North"
"Food supply (kcal/capita/day)","Rice",76.463049209012,"Asia_East","America_North"
"Food supply (kcal/capita/day)","Grapes",25.9146116019093,"Asia_East","America_North"
"Food supply (kcal/capita/day)","Oranges & mandarines",24.1740568281976,"Asia_East","America_North"
"Food supply (kcal/capita/day)","Apples",20.9244651401629,"Asia_East","America_North"
"Food supply (kcal/capita/day)","Sugar",300.801309341242,"Asia_South","America_North"
"Food supply (kcal/capita/day)","Rice",76.463049209012,"Asia_South","America_North"
"Food supply (kcal/capita/day)","Bananas & plantains",19.4269285292337,"Asia_South","America_North"
"Food supply (kcal/capita/day)","Pulses, other",10.4646824841686,"Asia_South","America_North"
"Food supply (kcal/capita/day)","Coconuts",8.1313626244478,"Asia_South","America_North"
"Food supply (kcal/capita/day)","Sugar",300.801309341242,"Asia_Southeast","America_North"
"Food supply (kcal/capita/day)","Rice",76.463049209012,"Asia_Southeast","America_North"
"Food supply (kcal/capita/day)","Bananas & plantains",19.4269285292337,"Asia_Southeast","America_North"
"Food supply (kcal/capita/day)","Coconuts",8.1313626244478,"Asia_Southeast","America_North"
"Food supply (kcal/capita/day)","Grapefruit",1,"Asia_Southeast","America_North"
"Food supply (kcal/capita/day)","Wheat",597.76518866836,"Asia_West","America_North"
"Food supply (kcal/capita/day)","Barley",96.5747182159066,"Asia_West","America_North"
"Food supply (kcal/capita/day)","Grapes",25.9146116019093,"Asia_West","America_North"
"Food supply (kcal/capita/day)","Olives",24.0935951992337,"Asia_West","America_North"
"Food supply (kcal/capita/day)","Pulses, other",10.4646824841686,"Asia_West","America_North"
"Food supply (kcal/capita/day)","Sugar",300.801309341242,"Europe_Eastern_north","America_North"
"Food supply (kcal/capita/day)","Apples",20.9244651401629,"Europe_Eastern_north","America_North"
"Food supply (kcal/capita/day)","Oats",18.0574745197509,"Europe_Eastern_north","America_North"
"Food supply (kcal/capita/day)","Sugar",300.801309341242,"Europe_Eastern_south","America_North"
"Food supply (kcal/capita/day)","Rape & mustard",74.1099548963437,"Europe_Eastern_south","America_North"
"Food supply (kcal/capita/day)","Olives",24.0935951992337,"Europe_Eastern_south","America_North"
"Food supply (kcal/capita/day)","Apples",20.9244651401629,"Europe_Eastern_south","America_North"
"Food supply (kcal/capita/day)","Peas",5.22003104794875,"Europe_Eastern_south","America_North"
"Food supply (kcal/capita/day)","Sugar",300.801309341242,"Europe_Western_north","America_North"
"Food supply (kcal/capita/day)","Apples",20.9244651401629,"Europe_Western_north","America_North"
"Food supply (kcal/capita/day)","Oats",18.0574745197509,"Europe_Western_north","America_North"
"Food supply (kcal/capita/day)","Sugar",300.801309341242,"Europe_Western_south","America_North"
"Food supply (kcal/capita/day)","Rape & mustard",74.1099548963437,"Europe_Western_south","America_North"
"Food supply (kcal/capita/day)","Olives",24.0935951992337,"Europe_Western_south","America_North"
"Food supply (kcal/capita/day)","Apples",20.9244651401629,"Europe_Western_south","America_North"
"Food supply (kcal/capita/day)","Peas",5.22003104794875,"Europe_Western_south","America_North"
"Food supply (kcal/capita/day)","Wheat",597.76518866836,"Mediterranean_SouthandEast","America_North"
"Food supply (kcal/capita/day)","Sugar",300.801309341242,"Mediterranean_SouthandEast","America_North"
"Food supply (kcal/capita/day)","Barley",96.5747182159066,"Mediterranean_SouthandEast","America_North"
"Food supply (kcal/capita/day)","Rape & mustard",74.1099548963437,"Mediterranean_SouthandEast","America_North"
"Food supply (kcal/capita/day)","Grapes",25.9146116019093,"Mediterranean_SouthandEast","America_North"
"Food supply (kcal/capita/day)","NA",NA,"Pacific_Region_ausnz","America_North"
"Food supply (kcal/capita/day)","Coconuts",8.1313626244478,"Pacific_Region_tropical","America_North"
"Food supply (kcal/capita/day)","Roots, other",1,"Pacific_Region_tropical","America_North"
"Food supply (kcal/capita/day)","Rice",259.592423880841,"Africa_Central","America_South_andean"
"Food supply (kcal/capita/day)","Palm oil",67.0209020095244,"Africa_Central","America_South_andean"
"Food supply (kcal/capita/day)","Pulses, other",11.4058456737264,"Africa_Central","America_South_andean"
"Food supply (kcal/capita/day)","Pulses, other",11.4058456737264,"Africa_East","America_South_andean"
"Food supply (kcal/capita/day)","Peas",5.22951260806737,"Africa_East","America_South_andean"
"Food supply (kcal/capita/day)","Olives",3.81213712701758,"Africa_East","America_South_andean"
"Food supply (kcal/capita/day)","Cottonseed oil",3.24034709597207,"Africa_East","America_South_andean"
"Food supply (kcal/capita/day)","NA",NA,"Africa_Indian_Ocean_Islands","America_South_andean"
"Food supply (kcal/capita/day)","Pulses, other",11.4058456737264,"Africa_Southern","America_South_andean"
"Food supply (kcal/capita/day)","Cottonseed oil",3.24034709597207,"Africa_Southern","America_South_andean"
"Food supply (kcal/capita/day)","Rice",259.592423880841,"Africa_West","America_South_andean"
"Food supply (kcal/capita/day)","Palm oil",67.0209020095244,"Africa_West","America_South_andean"
"Food supply (kcal/capita/day)","Pulses, other",11.4058456737264,"Africa_West","America_South_andean"
"Food supply (kcal/capita/day)","Yams",2.41816429161319,"Africa_West","America_South_andean"
"Food supply (kcal/capita/day)","Cottonseed oil",3.24034709597207,"America_Caribbean","America_South_andean"
"Food supply (kcal/capita/day)","Pimento",2.87228227920263,"America_Caribbean","America_South_andean"
"Food supply (kcal/capita/day)","Roots, other",2.53595744422764,"America_Caribbean","America_South_andean"
"Food supply (kcal/capita/day)","Maize",235.172403828277,"America_Central_and_Mexico","America_South_andean"
"Food supply (kcal/capita/day)","Cassava",69.749157010032,"America_Central_and_Mexico","America_South_andean"
"Food supply (kcal/capita/day)","Palm oil",67.0209020095244,"America_Central_and_Mexico","America_South_andean"
"Food supply (kcal/capita/day)","Beans",11.0247174154235,"America_Central_and_Mexico","America_South_andean"
"Food supply (kcal/capita/day)","Sweet potatoes",6.12350517011165,"America_Central_and_Mexico","America_South_andean"
"Food supply (kcal/capita/day)","Grapes",13.4755895134886,"America_North","America_South_andean"
"Food supply (kcal/capita/day)","Sunflower",12.8950568666554,"America_North","America_South_andean"
"Food supply (kcal/capita/day)","Potatoes",55.8099780580032,"America_South_andean","America_South_andean"
"Food supply (kcal/capita/day)","Beans",11.0247174154235,"America_South_andean","America_South_andean"
"Food supply (kcal/capita/day)","Tomatoes",2.43657668526588,"America_South_andean","America_South_andean"
"Food supply (kcal/capita/day)","Tea",0.24219050820769,"America_South_temperate","America_South_andean"
"Food supply (kcal/capita/day)","Cassava",69.749157010032,"America_South_tropical","America_South_andean"
"Food supply (kcal/capita/day)","Palm oil",67.0209020095244,"America_South_tropical","America_South_andean"
"Food supply (kcal/capita/day)","Sweet potatoes",6.12350517011165,"America_South_tropical","America_South_andean"
"Food supply (kcal/capita/day)","Groundnut",4.68303818731471,"America_South_tropical","America_South_andean"
"Food supply (kcal/capita/day)","Cocoa beans",4.50158808473979,"America_South_tropical","America_South_andean"
"Food supply (kcal/capita/day)","Wheat",268.614559055419,"Asia_Central","America_South_andean"
"Food supply (kcal/capita/day)","Barley",35.5822318237108,"Asia_Central","America_South_andean"
"Food supply (kcal/capita/day)","Onions",9.70277859458894,"Asia_Central","America_South_andean"
"Food supply (kcal/capita/day)","Apples",8.08080172064931,"Asia_Central","America_South_andean"
"Food supply (kcal/capita/day)","Rice",259.592423880841,"Asia_East","America_South_andean"
"Food supply (kcal/capita/day)","Soybean",62.4735256168773,"Asia_East","America_South_andean"
"Food supply (kcal/capita/day)","Grapes",13.4755895134886,"Asia_East","America_South_andean"
"Food supply (kcal/capita/day)","Apples",8.08080172064931,"Asia_East","America_South_andean"
"Food supply (kcal/capita/day)","Oranges & mandarines",6.49149899767671,"Asia_East","America_South_andean"
"Food supply (kcal/capita/day)","Sugar",343.891521937455,"Asia_South","America_South_andean"
"Food supply (kcal/capita/day)","Rice",259.592423880841,"Asia_South","America_South_andean"
"Food supply (kcal/capita/day)","Bananas & plantains",41.4412246748413,"Asia_South","America_South_andean"
"Food supply (kcal/capita/day)","Pulses, other",11.4058456737264,"Asia_South","America_South_andean"
"Food supply (kcal/capita/day)","Coconuts",3.20820785284777,"Asia_South","America_South_andean"
"Food supply (kcal/capita/day)","Sugar",343.891521937455,"Asia_Southeast","America_South_andean"
"Food supply (kcal/capita/day)","Rice",259.592423880841,"Asia_Southeast","America_South_andean"
"Food supply (kcal/capita/day)","Bananas & plantains",41.4412246748413,"Asia_Southeast","America_South_andean"
"Food supply (kcal/capita/day)","Coconuts",3.20820785284777,"Asia_Southeast","America_South_andean"
"Food supply (kcal/capita/day)","Roots, other",2.53595744422764,"Asia_Southeast","America_South_andean"
"Food supply (kcal/capita/day)","Wheat",268.614559055419,"Asia_West","America_South_andean"
"Food supply (kcal/capita/day)","Barley",35.5822318237108,"Asia_West","America_South_andean"
"Food supply (kcal/capita/day)","Grapes",13.4755895134886,"Asia_West","America_South_andean"
"Food supply (kcal/capita/day)","Pulses, other",11.4058456737264,"Asia_West","America_South_andean"
"Food supply (kcal/capita/day)","Onions",9.70277859458894,"Asia_West","America_South_andean"
"Food supply (kcal/capita/day)","Sugar",343.891521937455,"Europe_Eastern_north","America_South_andean"
"Food supply (kcal/capita/day)","Apples",8.08080172064931,"Europe_Eastern_north","America_South_andean"
"Food supply (kcal/capita/day)","Oats",2.59648301080093,"Europe_Eastern_north","America_South_andean"
"Food supply (kcal/capita/day)","Sugar",343.891521937455,"Europe_Eastern_south","America_South_andean"
"Food supply (kcal/capita/day)","Rape & mustard",11.6739569096891,"Europe_Eastern_south","America_South_andean"
"Food supply (kcal/capita/day)","Apples",8.08080172064931,"Europe_Eastern_south","America_South_andean"
"Food supply (kcal/capita/day)","Peas",5.22951260806737,"Europe_Eastern_south","America_South_andean"
"Food supply (kcal/capita/day)","Olives",3.81213712701758,"Europe_Eastern_south","America_South_andean"
"Food supply (kcal/capita/day)","Sugar",343.891521937455,"Europe_Western_north","America_South_andean"
"Food supply (kcal/capita/day)","Apples",8.08080172064931,"Europe_Western_north","America_South_andean"
"Food supply (kcal/capita/day)","Oats",2.59648301080093,"Europe_Western_north","America_South_andean"
"Food supply (kcal/capita/day)","Sugar",343.891521937455,"Europe_Western_south","America_South_andean"
"Food supply (kcal/capita/day)","Rape & mustard",11.6739569096891,"Europe_Western_south","America_South_andean"
"Food supply (kcal/capita/day)","Apples",8.08080172064931,"Europe_Western_south","America_South_andean"
"Food supply (kcal/capita/day)","Peas",5.22951260806737,"Europe_Western_south","America_South_andean"
"Food supply (kcal/capita/day)","Olives",3.81213712701758,"Europe_Western_south","America_South_andean"
"Food supply (kcal/capita/day)","Sugar",343.891521937455,"Mediterranean_SouthandEast","America_South_andean"
"Food supply (kcal/capita/day)","Wheat",268.614559055419,"Mediterranean_SouthandEast","America_South_andean"
"Food supply (kcal/capita/day)","Barley",35.5822318237108,"Mediterranean_SouthandEast","America_South_andean"
"Food supply (kcal/capita/day)","Grapes",13.4755895134886,"Mediterranean_SouthandEast","America_South_andean"
"Food supply (kcal/capita/day)","Rape & mustard",11.6739569096891,"Mediterranean_SouthandEast","America_South_andean"
"Food supply (kcal/capita/day)","NA",NA,"Pacific_Region_ausnz","America_South_andean"
"Food supply (kcal/capita/day)","Coconuts",3.20820785284777,"Pacific_Region_tropical","America_South_andean"
"Food supply (kcal/capita/day)","Roots, other",2.53595744422764,"Pacific_Region_tropical","America_South_andean"
"Food supply (kcal/capita/day)","Rice",87.7047688380035,"Africa_Central","America_South_temperate"
"Food supply (kcal/capita/day)","Pulses, other",5.57456242040478,"Africa_Central","America_South_temperate"
"Food supply (kcal/capita/day)","Palm oil",1.32601686993302,"Africa_Central","America_South_temperate"
"Food supply (kcal/capita/day)","Coffee",1.07016324265175,"Africa_Central","America_South_temperate"
"Food supply (kcal/capita/day)","Pulses, other",5.57456242040478,"Africa_East","America_South_temperate"
"Food supply (kcal/capita/day)","Olives",3.53542635050839,"Africa_East","America_South_temperate"
"Food supply (kcal/capita/day)","Cottonseed oil",2.21002811633404,"Africa_East","America_South_temperate"
"Food supply (kcal/capita/day)","Peas",1.60793973101455,"Africa_East","America_South_temperate"
"Food supply (kcal/capita/day)","Coffee",1.07016324265175,"Africa_East","America_South_temperate"
"Food supply (kcal/capita/day)","NA",NA,"Africa_Indian_Ocean_Islands","America_South_temperate"
"Food supply (kcal/capita/day)","Pulses, other",5.57456242040478,"Africa_Southern","America_South_temperate"
"Food supply (kcal/capita/day)","Cottonseed oil",2.21002811633404,"Africa_Southern","America_South_temperate"
"Food supply (kcal/capita/day)","Rice",87.7047688380035,"Africa_West","America_South_temperate"
"Food supply (kcal/capita/day)","Pulses, other",5.57456242040478,"Africa_West","America_South_temperate"
"Food supply (kcal/capita/day)","Palm oil",1.32601686993302,"Africa_West","America_South_temperate"
"Food supply (kcal/capita/day)","Coffee",1.07016324265175,"Africa_West","America_South_temperate"
"Food supply (kcal/capita/day)","Cottonseed oil",2.21002811633404,"America_Caribbean","America_South_temperate"
"Food supply (kcal/capita/day)","Maize",128.380802756288,"America_Central_and_Mexico","America_South_temperate"
"Food supply (kcal/capita/day)","Sweet potatoes",15.5329113750509,"America_Central_and_Mexico","America_South_temperate"
"Food supply (kcal/capita/day)","Cocoa beans",5.40219566920375,"America_Central_and_Mexico","America_South_temperate"
"Food supply (kcal/capita/day)","Beans",5.18902019655552,"America_Central_and_Mexico","America_South_temperate"
"Food supply (kcal/capita/day)","Cassava",3.35195291217518,"America_Central_and_Mexico","America_South_temperate"
"Food supply (kcal/capita/day)","Sunflower",190.682376093529,"America_North","America_South_temperate"
"Food supply (kcal/capita/day)","Grapes",39.5300661640397,"America_North","America_South_temperate"
"Food supply (kcal/capita/day)","Potatoes",78.3460413430653,"America_South_andean","America_South_temperate"
"Food supply (kcal/capita/day)","Tomatoes",7.37330213973324,"America_South_andean","America_South_temperate"
"Food supply (kcal/capita/day)","Beans",5.18902019655552,"America_South_andean","America_South_temperate"
"Food supply (kcal/capita/day)","Tea",5.01954280331164,"America_South_temperate","America_South_temperate"
