"Y2009","Y2010","Y2011","Country","Element"
292,304,303,"Ecuador","Food supply (kcal/capita/day)"
1594,1673,1654,"Egypt","Food supply (kcal/capita/day)"
851,875,863,"El Salvador","Food supply (kcal/capita/day)"
453,382,367,"Estonia","Food supply (kcal/capita/day)"
403,413,422,"Ethiopia","Food supply (kcal/capita/day)"
411,353,356,"Fiji","Food supply (kcal/capita/day)"
349,320,325,"Finland","Food supply (kcal/capita/day)"
498,477,476,"France","Food supply (kcal/capita/day)"
128,136,141,"French Polynesia","Food supply (kcal/capita/day)"
415,406,414,"Gabon","Food supply (kcal/capita/day)"
1459,1446,1475,"Gambia","Food supply (kcal/capita/day)"
1494,1488,1515,"Georgia","Food supply (kcal/capita/day)"
408,418,400,"Germany","Food supply (kcal/capita/day)"
879,909,918,"Ghana","Food supply (kcal/capita/day)"
668,653,627,"Greece","Food supply (kcal/capita/day)"
25,28,32,"Grenada","Food supply (kcal/capita/day)"
994,978,996,"Guatemala","Food supply (kcal/capita/day)"
1214,1211,1222,"Guinea","Food supply (kcal/capita/day)"
1265,1261,1243,"Guinea-Bissau","Food supply (kcal/capita/day)"
77,95,74,"Guyana","Food supply (kcal/capita/day)"
9,10,12,"Haiti","Food supply (kcal/capita/day)"
1072,1065,1108,"Honduras","Food supply (kcal/capita/day)"
172,175,178,"Hungary","Food supply (kcal/capita/day)"
426,425,425,"Iceland","Food supply (kcal/capita/day)"
1164,1179,1171,"India","Food supply (kcal/capita/day)"
1530,1548,1565,"Indonesia","Food supply (kcal/capita/day)"
1419,1381,1378,"Iran (Islamic Republic of)","Food supply (kcal/capita/day)"
1231,1283,1290,"Iraq","Food supply (kcal/capita/day)"
331,311,314,"Ireland","Food supply (kcal/capita/day)"
1516,1615,1680,"Israel","Food supply (kcal/capita/day)"
592,589,598,"Italy","Food supply (kcal/capita/day)"
48,51,60,"Jamaica","Food supply (kcal/capita/day)"
816,821,790,"Japan","Food supply (kcal/capita/day)"
1887,1832,1809,"Jordan","Food supply (kcal/capita/day)"
968,1022,885,"Kazakhstan","Food supply (kcal/capita/day)"
69,63,76,"Kenya","Food supply (kcal/capita/day)"
999,1020,992,"Kiribati","Food supply (kcal/capita/day)"
921,922,978,"Kuwait","Food supply (kcal/capita/day)"
1090,1131,1127,"Kyrgyzstan","Food supply (kcal/capita/day)"
1548,1557,1579,"Lao People's Democratic Republic","Food supply (kcal/capita/day)"
308,456,435,"Latvia","Food supply (kcal/capita/day)"
1559,1662,1675,"Lebanon","Food supply (kcal/capita/day)"
119,84,37,"Lesotho","Food supply (kcal/capita/day)"
1319,1319,1329,"Liberia","Food supply (kcal/capita/day)"
1871,1848,1852,"Libya","Food supply (kcal/capita/day)"
363,352,312,"Lithuania","Food supply (kcal/capita/day)"
156,183,186,"Luxembourg","Food supply (kcal/capita/day)"
103,133,170,"Malawi","Food supply (kcal/capita/day)"
1215,1231,1225,"Malaysia","Food supply (kcal/capita/day)"
1034,1052,1039,"Maldives","Food supply (kcal/capita/day)"
1533,1562,1580,"Mali","Food supply (kcal/capita/day)"
1637,1677,1639,"Malta","Food supply (kcal/capita/day)"
767,828,821,"Mauritania","Food supply (kcal/capita/day)"
1165,1175,1151,"Mexico","Food supply (kcal/capita/day)"
131,156,133,"Mongolia","Food supply (kcal/capita/day)"
262,264,274,"Montenegro","Food supply (kcal/capita/day)"
2202,2163,2197,"Morocco","Food supply (kcal/capita/day)"
207,173,187,"Mozambique","Food supply (kcal/capita/day)"
1353,1379,1391,"Myanmar","Food supply (kcal/capita/day)"
288,283,269,"Namibia","Food supply (kcal/capita/day)"
1059,1057,1068,"Nepal","Food supply (kcal/capita/day)"
475,470,484,"Netherlands","Food supply (kcal/capita/day)"
81,82,80,"New Caledonia","Food supply (kcal/capita/day)"
914,894,910,"Nicaragua","Food supply (kcal/capita/day)"
1806,1806,1831,"Niger","Food supply (kcal/capita/day)"
1358,1368,1266,"Nigeria","Food supply (kcal/capita/day)"
382,373,362,"Norway","Food supply (kcal/capita/day)"
1141,1225,1254,"Occupied Palestinian Territory","Food supply (kcal/capita/day)"
984,975,980,"Pakistan","Food supply (kcal/capita/day)"
209,216,222,"Panama","Food supply (kcal/capita/day)"
423,401,402,"Paraguay","Food supply (kcal/capita/day)"
521,517,539,"Peru","Food supply (kcal/capita/day)"
1611,1536,1576,"Philippines","Food supply (kcal/capita/day)"
450,447,460,"Poland","Food supply (kcal/capita/day)"
452,441,455,"Portugal","Food supply (kcal/capita/day)"
1219,1235,1250,"Republic of Korea","Food supply (kcal/capita/day)"
196,222,258,"Republic of Moldova","Food supply (kcal/capita/day)"
277,231,230,"Romania","Food supply (kcal/capita/day)"
431,453,466,"Russian Federation","Food supply (kcal/capita/day)"
137,146,132,"Rwanda","Food supply (kcal/capita/day)"
28,25,24,"Saint Kitts and Nevis","Food supply (kcal/capita/day)"
15,16,17,"Saint Lucia","Food supply (kcal/capita/day)"
37,55,87,"Saint Vincent and the Grenadines","Food supply (kcal/capita/day)"
885,871,870,"Samoa","Food supply (kcal/capita/day)"
349,359,362,"Sao Tome and Principe","Food supply (kcal/capita/day)"
1015,1044,1017,"Saudi Arabia","Food supply (kcal/capita/day)"
1039,1050,1059,"Senegal","Food supply (kcal/capita/day)"
323,271,319,"Serbia","Food supply (kcal/capita/day)"
1353,1356,1369,"Sierra Leone","Food supply (kcal/capita/day)"
388,400,352,"Slovakia","Food supply (kcal/capita/day)"
252,252,278,"Slovenia","Food supply (kcal/capita/day)"
437,426,433,"Solomon Islands","Food supply (kcal/capita/day)"
283,286,242,"Somalia","Food supply (kcal/capita/day)"
18,19,20,"South Africa","Food supply (kcal/capita/day)"
642,674,718,"Spain","Food supply (kcal/capita/day)"
1783,1845,1808,"Sri Lanka","Food supply (kcal/capita/day)"
874,864,858,"Sudan (former)","Food supply (kcal/capita/day)"
61,48,45,"Suriname","Food supply (kcal/capita/day)"
26,27,24,"Swaziland","Food supply (kcal/capita/day)"
396,380,388,"Sweden","Food supply (kcal/capita/day)"
565,564,578,"Switzerland","Food supply (kcal/capita/day)"
1838,1898,1911,"Syrian Arab Republic","Food supply (kcal/capita/day)"
1131,1115,1088,"Tajikistan","Food supply (kcal/capita/day)"
1690,1673,1631,"Thailand","Food supply (kcal/capita/day)"
389,411,390,"The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)"
777,798,790,"Timor-Leste","Food supply (kcal/capita/day)"
859,858,868,"Togo","Food supply (kcal/capita/day)"
22,24,31,"Trinidad and Tobago","Food supply (kcal/capita/day)"
2236,2213,2232,"Tunisia","Food supply (kcal/capita/day)"
2041,2012,1982,"Turkey","Food supply (kcal/capita/day)"
1531,1517,1508,"Turkmenistan","Food supply (kcal/capita/day)"
188,191,207,"Uganda","Food supply (kcal/capita/day)"
442,434,460,"Ukraine","Food supply (kcal/capita/day)"
1134,1076,1052,"United Arab Emirates","Food supply (kcal/capita/day)"
429,402,441,"United Kingdom","Food supply (kcal/capita/day)"
160,162,171,"United Republic of Tanzania","Food supply (kcal/capita/day)"
34,41,47,"United States of America","Food supply (kcal/capita/day)"
10,10,11,"Uruguay","Food supply (kcal/capita/day)"
1379,1387,1388,"Uzbekistan","Food supply (kcal/capita/day)"
942,986,953,"Vanuatu","Food supply (kcal/capita/day)"
160,141,159,"Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)"
1557,1568,1577,"Viet Nam","Food supply (kcal/capita/day)"
981,1009,999,"Yemen","Food supply (kcal/capita/day)"
56,50,56,"Zambia","Food supply (kcal/capita/day)"
110,117,129,"Zimbabwe","Food supply (kcal/capita/day)"
