"Y2009","Y2010","Y2011","Country","Element"
2.4,2.4,4,"Georgia","Protein supply quantity (g/capita/day)"
4.4,4.2,4.3,"Germany","Protein supply quantity (g/capita/day)"
0.9,0.9,1,"Ghana","Protein supply quantity (g/capita/day)"
8,7.9,7.4,"Greece","Protein supply quantity (g/capita/day)"
4.3,3.9,3.6,"Grenada","Protein supply quantity (g/capita/day)"
2.3,2.1,2.1,"Guatemala","Protein supply quantity (g/capita/day)"
7.7,8.1,7.7,"Guinea","Protein supply quantity (g/capita/day)"
2.5,2.5,2.5,"Guinea-Bissau","Protein supply quantity (g/capita/day)"
4,4.4,3.9,"Guyana","Protein supply quantity (g/capita/day)"
1.3,1.1,0.8,"Haiti","Protein supply quantity (g/capita/day)"
1.8,1.8,2.1,"Honduras","Protein supply quantity (g/capita/day)"
3.5,2.5,3.3,"Hungary","Protein supply quantity (g/capita/day)"
3.6,3.4,3.6,"Iceland","Protein supply quantity (g/capita/day)"
2.8,3.2,3.4,"India","Protein supply quantity (g/capita/day)"
2.1,1.9,2.1,"Indonesia","Protein supply quantity (g/capita/day)"
7.2,7.1,7.7,"Iran (Islamic Republic of)","Protein supply quantity (g/capita/day)"
2.7,2.6,2.6,"Iraq","Protein supply quantity (g/capita/day)"
3.7,4.1,4.4,"Ireland","Protein supply quantity (g/capita/day)"
6,5.1,5.5,"Israel","Protein supply quantity (g/capita/day)"
6.3,6,6.4,"Italy","Protein supply quantity (g/capita/day)"
2.9,2.6,3.2,"Jamaica","Protein supply quantity (g/capita/day)"
4.1,4.1,4.2,"Japan","Protein supply quantity (g/capita/day)"
2.4,2.9,3.4,"Jordan","Protein supply quantity (g/capita/day)"
3.9,3.9,5,"Kazakhstan","Protein supply quantity (g/capita/day)"
1.7,2.3,1.9,"Kenya","Protein supply quantity (g/capita/day)"
3.3,3,3.1,"Kiribati","Protein supply quantity (g/capita/day)"
5.5,5.1,5.8,"Kuwait","Protein supply quantity (g/capita/day)"
3.7,3.7,3.5,"Kyrgyzstan","Protein supply quantity (g/capita/day)"
4.7,4.9,5.1,"Lao People's Democratic Republic","Protein supply quantity (g/capita/day)"
4.5,4.5,4.5,"Latvia","Protein supply quantity (g/capita/day)"
6.3,6.7,6.1,"Lebanon","Protein supply quantity (g/capita/day)"
1.7,1.7,1.8,"Lesotho","Protein supply quantity (g/capita/day)"
1,1.3,1.3,"Liberia","Protein supply quantity (g/capita/day)"
3.9,3.8,4.1,"Libya","Protein supply quantity (g/capita/day)"
3.9,3.5,4.3,"Lithuania","Protein supply quantity (g/capita/day)"
3.8,5.1,5.7,"Luxembourg","Protein supply quantity (g/capita/day)"
0.9,1,1,"Madagascar","Protein supply quantity (g/capita/day)"
1,1.1,1.1,"Malawi","Protein supply quantity (g/capita/day)"
4.7,4.3,4.5,"Malaysia","Protein supply quantity (g/capita/day)"
5.3,5.5,6.1,"Maldives","Protein supply quantity (g/capita/day)"
2.2,2.6,2.3,"Mali","Protein supply quantity (g/capita/day)"
7.5,7,7.5,"Malta","Protein supply quantity (g/capita/day)"
1.5,1.3,1,"Mauritania","Protein supply quantity (g/capita/day)"
3.1,3,3.2,"Mauritius","Protein supply quantity (g/capita/day)"
2.5,2.7,2.6,"Mexico","Protein supply quantity (g/capita/day)"
1.4,1.9,2.1,"Mongolia","Protein supply quantity (g/capita/day)"
7.3,6.8,7,"Montenegro","Protein supply quantity (g/capita/day)"
4.1,4.3,4.4,"Morocco","Protein supply quantity (g/capita/day)"
0.7,1,0.9,"Mozambique","Protein supply quantity (g/capita/day)"
3.3,3.4,3.4,"Myanmar","Protein supply quantity (g/capita/day)"
1.1,1.2,1.3,"Namibia","Protein supply quantity (g/capita/day)"
6.4,6.5,6.6,"Nepal","Protein supply quantity (g/capita/day)"
5.2,4,3.8,"Netherlands","Protein supply quantity (g/capita/day)"
4.9,5,5.2,"New Caledonia","Protein supply quantity (g/capita/day)"
6.6,5.8,5.4,"New Zealand","Protein supply quantity (g/capita/day)"
0.7,0.9,1,"Nicaragua","Protein supply quantity (g/capita/day)"
1.5,2.3,1.7,"Niger","Protein supply quantity (g/capita/day)"
5.2,5.6,5.4,"Nigeria","Protein supply quantity (g/capita/day)"
4.8,5.6,6,"Norway","Protein supply quantity (g/capita/day)"
5.1,4.6,4.8,"Occupied Palestinian Territory","Protein supply quantity (g/capita/day)"
2,1.9,2.2,"Pakistan","Protein supply quantity (g/capita/day)"
1.8,1.8,2,"Panama","Protein supply quantity (g/capita/day)"
1,1,1.1,"Paraguay","Protein supply quantity (g/capita/day)"
3.4,3.5,3.7,"Peru","Protein supply quantity (g/capita/day)"
3.3,3.5,3.4,"Philippines","Protein supply quantity (g/capita/day)"
3.8,3.5,3.8,"Poland","Protein supply quantity (g/capita/day)"
5.5,5.6,5.5,"Portugal","Protein supply quantity (g/capita/day)"
10.5,9.8,11,"Republic of Korea","Protein supply quantity (g/capita/day)"
3,3.3,3.2,"Republic of Moldova","Protein supply quantity (g/capita/day)"
4.6,4.8,5.2,"Romania","Protein supply quantity (g/capita/day)"
3,3,3.1,"Russian Federation","Protein supply quantity (g/capita/day)"
2.9,2.8,2.7,"Rwanda","Protein supply quantity (g/capita/day)"
4.7,3.8,4,"Saint Kitts and Nevis","Protein supply quantity (g/capita/day)"
3.2,2.6,2.3,"Saint Lucia","Protein supply quantity (g/capita/day)"
6.2,10.5,5.7,"Saint Vincent and the Grenadines","Protein supply quantity (g/capita/day)"
2.6,2.9,2.4,"Samoa","Protein supply quantity (g/capita/day)"
3,3,2.7,"Sao Tome and Principe","Protein supply quantity (g/capita/day)"
3.4,5,5.1,"Saudi Arabia","Protein supply quantity (g/capita/day)"
1.3,1.1,0.9,"Senegal","Protein supply quantity (g/capita/day)"
5.1,4.4,4.9,"Serbia","Protein supply quantity (g/capita/day)"
3.3,3.5,3.5,"Sierra Leone","Protein supply quantity (g/capita/day)"
3.6,3.4,3.6,"Slovakia","Protein supply quantity (g/capita/day)"
4.3,4,4,"Slovenia","Protein supply quantity (g/capita/day)"
1.7,1.7,1.7,"Solomon Islands","Protein supply quantity (g/capita/day)"
0.6,0.6,0.7,"Somalia","Protein supply quantity (g/capita/day)"
1.2,1.3,1.3,"South Africa","Protein supply quantity (g/capita/day)"
4.3,3.8,3.6,"Spain","Protein supply quantity (g/capita/day)"
1.7,1.7,1.7,"Sri Lanka","Protein supply quantity (g/capita/day)"
3.1,3.1,3.6,"Sudan (former)","Protein supply quantity (g/capita/day)"
3,3.2,2.9,"Suriname","Protein supply quantity (g/capita/day)"
2.3,2.3,1.9,"Swaziland","Protein supply quantity (g/capita/day)"
3.9,3.8,4,"Sweden","Protein supply quantity (g/capita/day)"
5,5.1,5.4,"Switzerland","Protein supply quantity (g/capita/day)"
3.8,4.3,4.9,"Syrian Arab Republic","Protein supply quantity (g/capita/day)"
2.4,2.4,2.7,"Tajikistan","Protein supply quantity (g/capita/day)"
3.2,3.4,3.2,"Thailand","Protein supply quantity (g/capita/day)"
5.5,5.5,5.5,"The former Yugoslav Republic of Macedonia","Protein supply quantity (g/capita/day)"
1.8,1.7,2,"Timor-Leste","Protein supply quantity (g/capita/day)"
1.6,1.7,1.4,"Togo","Protein supply quantity (g/capita/day)"
3.7,3.5,4.1,"Trinidad and Tobago","Protein supply quantity (g/capita/day)"
6.5,7.9,8.2,"Tunisia","Protein supply quantity (g/capita/day)"
5.7,5.8,5.9,"Turkey","Protein supply quantity (g/capita/day)"
1.9,1.9,1.9,"Turkmenistan","Protein supply quantity (g/capita/day)"
1.5,1.7,1.8,"Uganda","Protein supply quantity (g/capita/day)"
2.9,3.3,3.6,"Ukraine","Protein supply quantity (g/capita/day)"
5.6,6.3,7.5,"United Arab Emirates","Protein supply quantity (g/capita/day)"
3.8,3.8,4.2,"United Kingdom","Protein supply quantity (g/capita/day)"
2.3,2.4,2.5,"United Republic of Tanzania","Protein supply quantity (g/capita/day)"
3.5,3.6,2.9,"United States of America","Protein supply quantity (g/capita/day)"
1.7,1.9,1.9,"Uruguay","Protein supply quantity (g/capita/day)"
4.2,4.4,4.5,"Uzbekistan","Protein supply quantity (g/capita/day)"
3.3,3.3,3.1,"Vanuatu","Protein supply quantity (g/capita/day)"
1.4,1.4,1.5,"Venezuela (Bolivarian Republic of)","Protein supply quantity (g/capita/day)"
5,4.9,5,"Viet Nam","Protein supply quantity (g/capita/day)"
1.1,0.9,1,"Yemen","Protein supply quantity (g/capita/day)"
1.6,1.5,1.4,"Zambia","Protein supply quantity (g/capita/day)"
0.7,0.8,0.9,"Zimbabwe","Protein supply quantity (g/capita/day)"
