"Y2009","Y2010","Y2011","Country","Element"
99,94,113,"Costa Rica","Food supply quantity (g/capita/day)"
745,736,733,"Côte d'Ivoire","Food supply quantity (g/capita/day)"
181,182,191,"Croatia","Food supply quantity (g/capita/day)"
31,25,24,"Cuba","Food supply quantity (g/capita/day)"
460,469,456,"Cyprus","Food supply quantity (g/capita/day)"
141,135,128,"Czech Republic","Food supply quantity (g/capita/day)"
301,303,305,"Democratic People's Republic of Korea","Food supply quantity (g/capita/day)"
189,194,186,"Denmark","Food supply quantity (g/capita/day)"
37,35,39,"Djibouti","Food supply quantity (g/capita/day)"
140,154,146,"Dominica","Food supply quantity (g/capita/day)"
6,7,8,"Dominican Republic","Food supply quantity (g/capita/day)"
96,113,105,"Ecuador","Food supply quantity (g/capita/day)"
687,711,699,"Egypt","Food supply quantity (g/capita/day)"
269,275,274,"El Salvador","Food supply quantity (g/capita/day)"
181,144,135,"Estonia","Food supply quantity (g/capita/day)"
128,131,133,"Ethiopia","Food supply quantity (g/capita/day)"
335,286,293,"Fiji","Food supply quantity (g/capita/day)"
159,153,155,"Finland","Food supply quantity (g/capita/day)"
145,140,137,"France","Food supply quantity (g/capita/day)"
122,128,133,"French Polynesia","Food supply quantity (g/capita/day)"
104,102,104,"Gabon","Food supply quantity (g/capita/day)"
409,413,415,"Gambia","Food supply quantity (g/capita/day)"
604,616,594,"Georgia","Food supply quantity (g/capita/day)"
164,163,160,"Germany","Food supply quantity (g/capita/day)"
534,539,548,"Ghana","Food supply quantity (g/capita/day)"
198,177,152,"Greece","Food supply quantity (g/capita/day)"
17,20,23,"Grenada","Food supply quantity (g/capita/day)"
282,277,281,"Guatemala","Food supply quantity (g/capita/day)"
316,307,309,"Guinea","Food supply quantity (g/capita/day)"
329,328,324,"Guinea-Bissau","Food supply quantity (g/capita/day)"
66,85,60,"Guyana","Food supply quantity (g/capita/day)"
9,11,13,"Haiti","Food supply quantity (g/capita/day)"
275,273,284,"Honduras","Food supply quantity (g/capita/day)"
111,118,125,"Hungary","Food supply quantity (g/capita/day)"
194,202,203,"Iceland","Food supply quantity (g/capita/day)"
400,437,405,"India","Food supply quantity (g/capita/day)"
514,514,519,"Indonesia","Food supply quantity (g/capita/day)"
605,583,588,"Iran (Islamic Republic of)","Food supply quantity (g/capita/day)"
436,458,457,"Iraq","Food supply quantity (g/capita/day)"
105,116,107,"Ireland","Food supply quantity (g/capita/day)"
560,588,604,"Israel","Food supply quantity (g/capita/day)"
171,158,161,"Italy","Food supply quantity (g/capita/day)"
29,32,37,"Jamaica","Food supply quantity (g/capita/day)"
248,244,244,"Japan","Food supply quantity (g/capita/day)"
621,600,594,"Jordan","Food supply quantity (g/capita/day)"
510,528,521,"Kazakhstan","Food supply quantity (g/capita/day)"
22,19,22,"Kenya","Food supply quantity (g/capita/day)"
650,666,630,"Kiribati","Food supply quantity (g/capita/day)"
357,345,383,"Kuwait","Food supply quantity (g/capita/day)"
513,507,500,"Kyrgyzstan","Food supply quantity (g/capita/day)"
596,595,621,"Lao People's Democratic Republic","Food supply quantity (g/capita/day)"
133,160,149,"Latvia","Food supply quantity (g/capita/day)"
579,620,617,"Lebanon","Food supply quantity (g/capita/day)"
41,29,13,"Lesotho","Food supply quantity (g/capita/day)"
311,308,311,"Liberia","Food supply quantity (g/capita/day)"
679,677,679,"Libya","Food supply quantity (g/capita/day)"
147,128,109,"Lithuania","Food supply quantity (g/capita/day)"
106,120,114,"Luxembourg","Food supply quantity (g/capita/day)"
31,38,47,"Malawi","Food supply quantity (g/capita/day)"
391,404,393,"Malaysia","Food supply quantity (g/capita/day)"
352,356,351,"Maldives","Food supply quantity (g/capita/day)"
491,502,508,"Mali","Food supply quantity (g/capita/day)"
701,696,699,"Malta","Food supply quantity (g/capita/day)"
197,209,205,"Mauritania","Food supply quantity (g/capita/day)"
361,364,355,"Mexico","Food supply quantity (g/capita/day)"
83,93,89,"Mongolia","Food supply quantity (g/capita/day)"
228,209,185,"Montenegro","Food supply quantity (g/capita/day)"
777,763,775,"Morocco","Food supply quantity (g/capita/day)"
61,54,57,"Mozambique","Food supply quantity (g/capita/day)"
443,453,459,"Myanmar","Food supply quantity (g/capita/day)"
89,87,84,"Namibia","Food supply quantity (g/capita/day)"
405,424,424,"Nepal","Food supply quantity (g/capita/day)"
201,194,218,"Netherlands","Food supply quantity (g/capita/day)"
71,71,70,"New Caledonia","Food supply quantity (g/capita/day)"
267,263,267,"Nicaragua","Food supply quantity (g/capita/day)"
636,641,648,"Niger","Food supply quantity (g/capita/day)"
581,573,541,"Nigeria","Food supply quantity (g/capita/day)"
198,194,190,"Norway","Food supply quantity (g/capita/day)"
430,429,453,"Occupied Palestinian Territory","Food supply quantity (g/capita/day)"
368,360,362,"Pakistan","Food supply quantity (g/capita/day)"
89,93,90,"Panama","Food supply quantity (g/capita/day)"
437,420,418,"Paraguay","Food supply quantity (g/capita/day)"
400,402,422,"Peru","Food supply quantity (g/capita/day)"
562,544,563,"Philippines","Food supply quantity (g/capita/day)"
172,168,171,"Poland","Food supply quantity (g/capita/day)"
165,150,157,"Portugal","Food supply quantity (g/capita/day)"
372,367,368,"Republic of Korea","Food supply quantity (g/capita/day)"
63,64,76,"Republic of Moldova","Food supply quantity (g/capita/day)"
126,117,120,"Romania","Food supply quantity (g/capita/day)"
174,183,188,"Russian Federation","Food supply quantity (g/capita/day)"
42,44,41,"Rwanda","Food supply quantity (g/capita/day)"
31,28,26,"Saint Kitts and Nevis","Food supply quantity (g/capita/day)"
17,18,19,"Saint Lucia","Food supply quantity (g/capita/day)"
42,61,97,"Saint Vincent and the Grenadines","Food supply quantity (g/capita/day)"
814,800,800,"Samoa","Food supply quantity (g/capita/day)"
81,82,82,"Sao Tome and Principe","Food supply quantity (g/capita/day)"
400,409,414,"Saudi Arabia","Food supply quantity (g/capita/day)"
306,309,313,"Senegal","Food supply quantity (g/capita/day)"
117,83,98,"Serbia","Food supply quantity (g/capita/day)"
343,355,361,"Sierra Leone","Food supply quantity (g/capita/day)"
142,139,124,"Slovakia","Food supply quantity (g/capita/day)"
173,162,159,"Slovenia","Food supply quantity (g/capita/day)"
464,444,446,"Solomon Islands","Food supply quantity (g/capita/day)"
72,74,59,"Somalia","Food supply quantity (g/capita/day)"
5,5,5,"South Africa","Food supply quantity (g/capita/day)"
161,164,170,"Spain","Food supply quantity (g/capita/day)"
718,738,707,"Sri Lanka","Food supply quantity (g/capita/day)"
268,267,266,"Sudan (former)","Food supply quantity (g/capita/day)"
32,34,32,"Suriname","Food supply quantity (g/capita/day)"
8,7,6,"Swaziland","Food supply quantity (g/capita/day)"
153,154,141,"Sweden","Food supply quantity (g/capita/day)"
215,218,255,"Switzerland","Food supply quantity (g/capita/day)"
620,628,642,"Syrian Arab Republic","Food supply quantity (g/capita/day)"
464,446,465,"Tajikistan","Food supply quantity (g/capita/day)"
661,662,637,"Thailand","Food supply quantity (g/capita/day)"
170,129,148,"The former Yugoslav Republic of Macedonia","Food supply quantity (g/capita/day)"
291,277,266,"Timor-Leste","Food supply quantity (g/capita/day)"
391,389,387,"Togo","Food supply quantity (g/capita/day)"
23,25,26,"Trinidad and Tobago","Food supply quantity (g/capita/day)"
767,764,770,"Tunisia","Food supply quantity (g/capita/day)"
911,888,885,"Turkey","Food supply quantity (g/capita/day)"
614,618,609,"Turkmenistan","Food supply quantity (g/capita/day)"
51,51,56,"Uganda","Food supply quantity (g/capita/day)"
161,158,171,"Ukraine","Food supply quantity (g/capita/day)"
437,414,398,"United Arab Emirates","Food supply quantity (g/capita/day)"
195,189,198,"United Kingdom","Food supply quantity (g/capita/day)"
46,47,51,"United Republic of Tanzania","Food supply quantity (g/capita/day)"
42,42,44,"United States of America","Food supply quantity (g/capita/day)"
25,25,26,"Uruguay","Food supply quantity (g/capita/day)"
569,583,595,"Uzbekistan","Food supply quantity (g/capita/day)"
865,906,876,"Vanuatu","Food supply quantity (g/capita/day)"
104,103,112,"Venezuela (Bolivarian Republic of)","Food supply quantity (g/capita/day)"
503,508,526,"Viet Nam","Food supply quantity (g/capita/day)"
359,373,360,"Yemen","Food supply quantity (g/capita/day)"
15,13,14,"Zambia","Food supply quantity (g/capita/day)"
32,34,33,"Zimbabwe","Food supply quantity (g/capita/day)"
