"Y2009","Y2010","Y2011","Country","Element"
25.25,21.35,33.44,"Lithuania","Gross Production Value (current million US$)"
0.12,0.14,0.22,"Luxembourg","Gross Production Value (current million US$)"
0,0,0,"Madagascar","Gross Production Value (current million US$)"
0,0,0,"Malawi","Gross Production Value (current million US$)"
0,0,0,"Malaysia","Gross Production Value (current million US$)"
0,0,0,"Maldives","Gross Production Value (current million US$)"
0.54,0.53,0.57,"Mali","Gross Production Value (current million US$)"
21.5,22.33,21.68,"Malta","Gross Production Value (current million US$)"
0,0,0,"Mauritius","Gross Production Value (current million US$)"
803.58,870.12,836.29,"Mexico","Gross Production Value (current million US$)"
0,0,0,"Mongolia","Gross Production Value (current million US$)"
68.74,105.06,68.69,"Morocco","Gross Production Value (current million US$)"
42.57,39.81,60.61,"Mozambique","Gross Production Value (current million US$)"
0,0,0,"Namibia","Gross Production Value (current million US$)"
963.61,1414,1777.96,"Nepal","Gross Production Value (current million US$)"
223.67,323.3,307.72,"Netherlands","Gross Production Value (current million US$)"
20.93,23.98,26.45,"New Zealand","Gross Production Value (current million US$)"
2.29,2.16,2.62,"Nicaragua","Gross Production Value (current million US$)"
0.66,0.6,0.65,"Niger","Gross Production Value (current million US$)"
0,0,0,"Nigeria","Gross Production Value (current million US$)"
8.44,4.38,6.36,"Norway","Gross Production Value (current million US$)"
6.92,3.49,4.23,"Occupied Palestinian Territory","Gross Production Value (current million US$)"
199.36,244.11,310.4,"Pakistan","Gross Production Value (current million US$)"
4.4,18.36,21.33,"Panama","Gross Production Value (current million US$)"
0,0,0,"Paraguay","Gross Production Value (current million US$)"
87.18,88.53,101.1,"Peru","Gross Production Value (current million US$)"
2762.02,3227.01,3606.88,"Philippines","Gross Production Value (current million US$)"
0,0,0,"Poland","Gross Production Value (current million US$)"
22.07,22.56,17.93,"Portugal","Gross Production Value (current million US$)"
1574.52,1867.98,2195.72,"Republic of Korea","Gross Production Value (current million US$)"
3.59,5.44,7.6,"Republic of Moldova","Gross Production Value (current million US$)"
0,0,0,"Romania","Gross Production Value (current million US$)"
639.83,633.3,1047.7,"Russian Federation","Gross Production Value (current million US$)"
22.87,21.07,27.16,"Rwanda","Gross Production Value (current million US$)"
11.29,12.42,13.77,"Saint Lucia","Gross Production Value (current million US$)"
21.84,19.93,23.3,"Saint Vincent and the Grenadines","Gross Production Value (current million US$)"
131.15,100.31,121.32,"Saudi Arabia","Gross Production Value (current million US$)"
40.26,40.97,36,"Senegal","Gross Production Value (current million US$)"
0,0,0,"Serbia","Gross Production Value (current million US$)"
16.19,15.03,9,"Slovakia","Gross Production Value (current million US$)"
0,0,0,"Slovenia","Gross Production Value (current million US$)"
155.79,226.15,299.54,"South Africa","Gross Production Value (current million US$)"
166.38,202.08,308.19,"Spain","Gross Production Value (current million US$)"
35.71,41.83,48.7,"Sri Lanka","Gross Production Value (current million US$)"
404.38,1159.2,0,"Sudan (former)","Gross Production Value (current million US$)"
14.55,16.78,16.82,"Suriname","Gross Production Value (current million US$)"
0,0,0,"Sweden","Gross Production Value (current million US$)"
109.92,77.66,96.43,"Switzerland","Gross Production Value (current million US$)"
79.44,89.01,110.7,"Tajikistan","Gross Production Value (current million US$)"
0,0,0,"Thailand","Gross Production Value (current million US$)"
0,0,0,"The former Yugoslav Republic of Macedonia","Gross Production Value (current million US$)"
4.67,4.55,6.2,"Togo","Gross Production Value (current million US$)"
1.16,1.52,1.54,"Trinidad and Tobago","Gross Production Value (current million US$)"
52.44,55.08,49.46,"Tunisia","Gross Production Value (current million US$)"
38.15,47.76,30.74,"Turkey","Gross Production Value (current million US$)"
0,0,0,"Turkmenistan","Gross Production Value (current million US$)"
103.66,109.73,204.92,"Ukraine","Gross Production Value (current million US$)"
664.44,685.28,730.23,"United Kingdom","Gross Production Value (current million US$)"
13.8,13.75,13.66,"United Republic of Tanzania","Gross Production Value (current million US$)"
918.11,1131.78,1142.38,"United States of America","Gross Production Value (current million US$)"
39.16,52.39,76.97,"Uruguay","Gross Production Value (current million US$)"
34.62,38.26,39.21,"Vanuatu","Gross Production Value (current million US$)"
69.52,93.88,57.89,"Venezuela (Bolivarian Republic of)","Gross Production Value (current million US$)"
299.27,314.25,380.44,"Viet Nam","Gross Production Value (current million US$)"
57.19,58.21,76.63,"Yemen","Gross Production Value (current million US$)"
27.76,35.12,50.33,"Zambia","Gross Production Value (current million US$)"
0,0,0,"Zimbabwe","Gross Production Value (current million US$)"
