"Y2009","Y2010","Y2011","Country","Element"
11,29.35,24.85,"Namibia","Gross Production Value (current million US$)"
1446.09,1755.27,2293.35,"Nepal","Gross Production Value (current million US$)"
870.29,884.23,1061.1,"Netherlands","Gross Production Value (current million US$)"
355.2,287.77,371.58,"Nicaragua","Gross Production Value (current million US$)"
1479.36,2135.18,1509.52,"Niger","Gross Production Value (current million US$)"
48440.3,61007.73,64301.68,"Nigeria","Gross Production Value (current million US$)"
183.07,163.63,154.89,"Norway","Gross Production Value (current million US$)"
296.91,399.55,421.38,"Occupied Palestinian Territory","Gross Production Value (current million US$)"
8071.75,7812.38,10023.83,"Pakistan","Gross Production Value (current million US$)"
54.91,58.03,63.61,"Panama","Gross Production Value (current million US$)"
220.6,240.77,319.73,"Paraguay","Gross Production Value (current million US$)"
1532.94,1690.85,2084.52,"Peru","Gross Production Value (current million US$)"
11213.66,14078.45,16483.03,"Philippines","Gross Production Value (current million US$)"
1058.87,1184.79,1951.27,"Poland","Gross Production Value (current million US$)"
891.95,808.69,902.02,"Portugal","Gross Production Value (current million US$)"
15109.66,13643.17,14964.88,"Republic of Korea","Gross Production Value (current million US$)"
12.74,35.01,31.62,"Republic of Moldova","Gross Production Value (current million US$)"
486.52,492.05,718.09,"Romania","Gross Production Value (current million US$)"
3467.8,3178.5,5717.28,"Russian Federation","Gross Production Value (current million US$)"
130.94,124.85,137.05,"Rwanda","Gross Production Value (current million US$)"
0.13,0.1,0.09,"Saint Lucia","Gross Production Value (current million US$)"
0.53,0.52,0.72,"Saint Vincent and the Grenadines","Gross Production Value (current million US$)"
890.55,933.78,1061.47,"Saudi Arabia","Gross Production Value (current million US$)"
556.55,509.44,348.29,"Senegal","Gross Production Value (current million US$)"
610.58,669.88,934.24,"Serbia","Gross Production Value (current million US$)"
86.39,76.95,94.44,"Slovakia","Gross Production Value (current million US$)"
138.9,130.58,143.51,"Slovenia","Gross Production Value (current million US$)"
145.98,157.82,182.92,"South Africa","Gross Production Value (current million US$)"
10094.32,10847.29,10525.22,"Spain","Gross Production Value (current million US$)"
2045.94,2399.71,2408.28,"Sri Lanka","Gross Production Value (current million US$)"
0,2285.82,0,"Sudan (former)","Gross Production Value (current million US$)"
5.43,5.49,4.33,"Suriname","Gross Production Value (current million US$)"
195.58,195.07,285.85,"Sweden","Gross Production Value (current million US$)"
540.11,474.47,704.96,"Switzerland","Gross Production Value (current million US$)"
486.73,757.9,627.79,"Tajikistan","Gross Production Value (current million US$)"
12865.11,15959.82,19682.39,"Thailand","Gross Production Value (current million US$)"
109.85,99.8,146.27,"The former Yugoslav Republic of Macedonia","Gross Production Value (current million US$)"
415.22,401.79,484.87,"Togo","Gross Production Value (current million US$)"
2.12,5.12,8.33,"Trinidad and Tobago","Gross Production Value (current million US$)"
1415.43,1077.55,1346.95,"Tunisia","Gross Production Value (current million US$)"
25091.17,28612.89,29306.95,"Turkey","Gross Production Value (current million US$)"
104.03,111.21,124.9,"Turkmenistan","Gross Production Value (current million US$)"
1441.33,2288.29,3480.56,"Ukraine","Gross Production Value (current million US$)"
921.9,904.55,1164.77,"United Kingdom","Gross Production Value (current million US$)"
395.89,512.1,425.9,"United Republic of Tanzania","Gross Production Value (current million US$)"
7898.96,8459.11,9579.58,"United States of America","Gross Production Value (current million US$)"
0,0,0,"Uruguay","Gross Production Value (current million US$)"
43.29,74.46,75.27,"Vanuatu","Gross Production Value (current million US$)"
1699.61,2253.03,1544.3,"Venezuela (Bolivarian Republic of)","Gross Production Value (current million US$)"
12682.37,12966.92,14983.04,"Viet Nam","Gross Production Value (current million US$)"
811.63,834.91,853.06,"Yemen","Gross Production Value (current million US$)"
41.25,60.92,58.58,"Zambia","Gross Production Value (current million US$)"
0,13.71,0,"Zimbabwe","Gross Production Value (current million US$)"
