"Y2009","Y2010","Y2011","Country","Element"
53.8,57.5,48.8,"Grenada","Fat supply quantity (g/capita/day)"
40.5,40.2,43.2,"Guatemala","Fat supply quantity (g/capita/day)"
52.3,54,55.3,"Guinea","Fat supply quantity (g/capita/day)"
47.5,47.4,48.6,"Guinea-Bissau","Fat supply quantity (g/capita/day)"
28.3,30.6,32.2,"Guyana","Fat supply quantity (g/capita/day)"
35.4,36.3,43.4,"Haiti","Fat supply quantity (g/capita/day)"
45.2,44.8,47,"Honduras","Fat supply quantity (g/capita/day)"
60.2,62.1,59.3,"Hungary","Fat supply quantity (g/capita/day)"
41.4,43,42.6,"Iceland","Fat supply quantity (g/capita/day)"
37.1,36.1,36.2,"India","Fat supply quantity (g/capita/day)"
42.9,44.3,45.4,"Indonesia","Fat supply quantity (g/capita/day)"
51.5,52.3,50.4,"Iran (Islamic Republic of)","Fat supply quantity (g/capita/day)"
53.7,56.6,58.2,"Iraq","Fat supply quantity (g/capita/day)"
57.2,59.6,60.7,"Ireland","Fat supply quantity (g/capita/day)"
99.3,97.2,99.6,"Israel","Fat supply quantity (g/capita/day)"
84.4,86.4,87.7,"Italy","Fat supply quantity (g/capita/day)"
42.6,44.7,43.5,"Jamaica","Fat supply quantity (g/capita/day)"
52,53.8,53.6,"Japan","Fat supply quantity (g/capita/day)"
67.3,72.4,75.1,"Jordan","Fat supply quantity (g/capita/day)"
58.6,55.9,56,"Kazakhstan","Fat supply quantity (g/capita/day)"
33.2,32.5,30.2,"Kenya","Fat supply quantity (g/capita/day)"
78.5,79.1,79.1,"Kiribati","Fat supply quantity (g/capita/day)"
66.9,72.7,71.5,"Kuwait","Fat supply quantity (g/capita/day)"
26.5,31.4,33.9,"Kyrgyzstan","Fat supply quantity (g/capita/day)"
19.4,19.7,20.4,"Lao People's Democratic Republic","Fat supply quantity (g/capita/day)"
57.4,51.1,54,"Latvia","Fat supply quantity (g/capita/day)"
73.9,75.4,74.5,"Lebanon","Fat supply quantity (g/capita/day)"
21.9,22.1,22,"Lesotho","Fat supply quantity (g/capita/day)"
52.3,54,54.6,"Liberia","Fat supply quantity (g/capita/day)"
67.6,68.3,69.7,"Libya","Fat supply quantity (g/capita/day)"
31.9,35.8,35.8,"Lithuania","Fat supply quantity (g/capita/day)"
59.4,56.7,56.1,"Luxembourg","Fat supply quantity (g/capita/day)"
15.1,15,15.2,"Madagascar","Fat supply quantity (g/capita/day)"
32.3,31,31.3,"Malawi","Fat supply quantity (g/capita/day)"
53.3,55.8,55,"Malaysia","Fat supply quantity (g/capita/day)"
31.1,32.3,32.2,"Maldives","Fat supply quantity (g/capita/day)"
40.5,37.7,38,"Mali","Fat supply quantity (g/capita/day)"
48.7,53.1,48.8,"Malta","Fat supply quantity (g/capita/day)"
45.8,47.4,50.1,"Mauritania","Fat supply quantity (g/capita/day)"
62,63.4,64.6,"Mauritius","Fat supply quantity (g/capita/day)"
44.3,46,49.5,"Mexico","Fat supply quantity (g/capita/day)"
25.3,33.2,29.7,"Mongolia","Fat supply quantity (g/capita/day)"
63,60.7,57.8,"Montenegro","Fat supply quantity (g/capita/day)"
46.9,45.1,45,"Morocco","Fat supply quantity (g/capita/day)"
29.8,32.7,33.3,"Mozambique","Fat supply quantity (g/capita/day)"
41.1,41.6,40.9,"Myanmar","Fat supply quantity (g/capita/day)"
28,29,26.9,"Namibia","Fat supply quantity (g/capita/day)"
36.2,36.6,39.7,"Nepal","Fat supply quantity (g/capita/day)"
51.9,53.2,49.2,"Netherlands","Fat supply quantity (g/capita/day)"
62.2,65.8,62.7,"New Caledonia","Fat supply quantity (g/capita/day)"
35.5,37.9,28.6,"New Zealand","Fat supply quantity (g/capita/day)"
38.2,39,40.1,"Nicaragua","Fat supply quantity (g/capita/day)"
41.1,42.9,44.9,"Niger","Fat supply quantity (g/capita/day)"
57.6,58.4,56.2,"Nigeria","Fat supply quantity (g/capita/day)"
56.6,66,63.6,"Norway","Fat supply quantity (g/capita/day)"
36.6,34.5,33.6,"Occupied Palestinian Territory","Fat supply quantity (g/capita/day)"
38.4,38.2,39,"Pakistan","Fat supply quantity (g/capita/day)"
33.1,37,38.8,"Panama","Fat supply quantity (g/capita/day)"
54.9,53.3,54.6,"Paraguay","Fat supply quantity (g/capita/day)"
29.6,30.8,31.6,"Peru","Fat supply quantity (g/capita/day)"
21.2,21.4,22.5,"Philippines","Fat supply quantity (g/capita/day)"
43.5,42.4,44.7,"Poland","Fat supply quantity (g/capita/day)"
70.4,69.9,70.2,"Portugal","Fat supply quantity (g/capita/day)"
60.9,63.4,64.6,"Republic of Korea","Fat supply quantity (g/capita/day)"
47.9,42.4,46.1,"Republic of Moldova","Fat supply quantity (g/capita/day)"
46.2,52,49.3,"Romania","Fat supply quantity (g/capita/day)"
41.6,44,44.9,"Russian Federation","Fat supply quantity (g/capita/day)"
24.2,22.5,22.8,"Rwanda","Fat supply quantity (g/capita/day)"
40.5,42,44.5,"Saint Kitts and Nevis","Fat supply quantity (g/capita/day)"
24.3,23.6,21.5,"Saint Lucia","Fat supply quantity (g/capita/day)"
40.3,41.7,44.9,"Saint Vincent and the Grenadines","Fat supply quantity (g/capita/day)"
74.2,75.8,78.2,"Samoa","Fat supply quantity (g/capita/day)"
66.5,65,66.2,"Sao Tome and Principe","Fat supply quantity (g/capita/day)"
57.7,62.2,64.9,"Saudi Arabia","Fat supply quantity (g/capita/day)"
61.7,63.6,64.5,"Senegal","Fat supply quantity (g/capita/day)"
37.5,35.6,30.5,"Serbia","Fat supply quantity (g/capita/day)"
48.1,50.2,50.8,"Sierra Leone","Fat supply quantity (g/capita/day)"
44.1,45.7,46.7,"Slovakia","Fat supply quantity (g/capita/day)"
56.5,57.2,57.7,"Slovenia","Fat supply quantity (g/capita/day)"
35,34.7,37.2,"Solomon Islands","Fat supply quantity (g/capita/day)"
25.6,26.5,26.5,"Somalia","Fat supply quantity (g/capita/day)"
53.4,53.4,50.9,"South Africa","Fat supply quantity (g/capita/day)"
97,98.4,104.8,"Spain","Fat supply quantity (g/capita/day)"
38.4,37,38.1,"Sri Lanka","Fat supply quantity (g/capita/day)"
33.9,31.6,32.3,"Sudan (former)","Fat supply quantity (g/capita/day)"
53.2,54.3,50.1,"Suriname","Fat supply quantity (g/capita/day)"
29.5,29.8,28.5,"Swaziland","Fat supply quantity (g/capita/day)"
55.2,55.8,56.6,"Sweden","Fat supply quantity (g/capita/day)"
65.6,64.6,66.4,"Switzerland","Fat supply quantity (g/capita/day)"
74.2,77.6,76,"Syrian Arab Republic","Fat supply quantity (g/capita/day)"
44.8,45.4,46.5,"Tajikistan","Fat supply quantity (g/capita/day)"
34.6,35.7,36.2,"Thailand","Fat supply quantity (g/capita/day)"
65.8,64.3,63.7,"The former Yugoslav Republic of Macedonia","Fat supply quantity (g/capita/day)"
25.8,26.4,27.3,"Timor-Leste","Fat supply quantity (g/capita/day)"
42.6,44.4,45.3,"Togo","Fat supply quantity (g/capita/day)"
41.9,42.1,43.3,"Trinidad and Tobago","Fat supply quantity (g/capita/day)"
65.7,65.2,66.3,"Tunisia","Fat supply quantity (g/capita/day)"
85.2,83.9,90.1,"Turkey","Fat supply quantity (g/capita/day)"
31.2,31.2,31.1,"Turkmenistan","Fat supply quantity (g/capita/day)"
36.3,37.7,39.1,"Uganda","Fat supply quantity (g/capita/day)"
47.7,45.7,43.6,"Ukraine","Fat supply quantity (g/capita/day)"
54.1,54.4,72,"United Arab Emirates","Fat supply quantity (g/capita/day)"
65.9,66.5,63.9,"United Kingdom","Fat supply quantity (g/capita/day)"
32.5,32.3,37.1,"United Republic of Tanzania","Fat supply quantity (g/capita/day)"
90.7,91.8,93.1,"United States of America","Fat supply quantity (g/capita/day)"
36,33.8,33.8,"Uruguay","Fat supply quantity (g/capita/day)"
34.6,35.7,36.3,"Uzbekistan","Fat supply quantity (g/capita/day)"
67.7,68.2,68.4,"Vanuatu","Fat supply quantity (g/capita/day)"
54.3,52.5,52,"Venezuela (Bolivarian Republic of)","Fat supply quantity (g/capita/day)"
24.2,23.5,24.3,"Viet Nam","Fat supply quantity (g/capita/day)"
31.7,31.7,34.3,"Yemen","Fat supply quantity (g/capita/day)"
32.6,34.5,34.9,"Zambia","Fat supply quantity (g/capita/day)"
44.9,45.2,46,"Zimbabwe","Fat supply quantity (g/capita/day)"
