"Y2009","Y2010","Y2011","Country","Element"
1635,1591,1658,"Republic of Korea","Food supply quantity (g/capita/day)"
1250,1251,1273,"Republic of Moldova","Food supply quantity (g/capita/day)"
1835,1824,1888,"Romania","Food supply quantity (g/capita/day)"
1616,1607,1645,"Russian Federation","Food supply quantity (g/capita/day)"
1742,1745,1763,"Rwanda","Food supply quantity (g/capita/day)"
969,958,934,"Saint Kitts and Nevis","Food supply quantity (g/capita/day)"
1050,1087,1058,"Saint Lucia","Food supply quantity (g/capita/day)"
1402,1693,1427,"Saint Vincent and the Grenadines","Food supply quantity (g/capita/day)"
1817,1805,1792,"Samoa","Food supply quantity (g/capita/day)"
1957,1948,1969,"Sao Tome and Principe","Food supply quantity (g/capita/day)"
1086,1125,1147,"Saudi Arabia","Food supply quantity (g/capita/day)"
864,858,832,"Senegal","Food supply quantity (g/capita/day)"
1475,1342,1408,"Serbia","Food supply quantity (g/capita/day)"
1094,1160,1185,"Sierra Leone","Food supply quantity (g/capita/day)"
1398,1352,1375,"Slovakia","Food supply quantity (g/capita/day)"
1569,1494,1532,"Slovenia","Food supply quantity (g/capita/day)"
1702,1680,1667,"Solomon Islands","Food supply quantity (g/capita/day)"
409,419,412,"Somalia","Food supply quantity (g/capita/day)"
1114,1124,1160,"South Africa","Food supply quantity (g/capita/day)"
1593,1557,1470,"Spain","Food supply quantity (g/capita/day)"
1059,1048,1054,"Sri Lanka","Food supply quantity (g/capita/day)"
902,895,909,"Sudan (former)","Food supply quantity (g/capita/day)"
1172,1221,1192,"Suriname","Food supply quantity (g/capita/day)"
1082,1102,1112,"Swaziland","Food supply quantity (g/capita/day)"
1391,1402,1440,"Sweden","Food supply quantity (g/capita/day)"
1492,1523,1598,"Switzerland","Food supply quantity (g/capita/day)"
1229,1217,1402,"Syrian Arab Republic","Food supply quantity (g/capita/day)"
1062,1060,1109,"Tajikistan","Food supply quantity (g/capita/day)"
1289,1298,1270,"Thailand","Food supply quantity (g/capita/day)"
1699,1652,1590,"The former Yugoslav Republic of Macedonia","Food supply quantity (g/capita/day)"
844,809,819,"Timor-Leste","Food supply quantity (g/capita/day)"
1155,1151,1142,"Togo","Food supply quantity (g/capita/day)"
1089,1093,1181,"Trinidad and Tobago","Food supply quantity (g/capita/day)"
1753,1837,1791,"Tunisia","Food supply quantity (g/capita/day)"
1998,1958,1990,"Turkey","Food supply quantity (g/capita/day)"
1299,1312,1299,"Turkmenistan","Food supply quantity (g/capita/day)"
1579,1587,1567,"Uganda","Food supply quantity (g/capita/day)"
1647,1648,1765,"Ukraine","Food supply quantity (g/capita/day)"
1150,1151,1194,"United Arab Emirates","Food supply quantity (g/capita/day)"
1659,1650,1676,"United Kingdom","Food supply quantity (g/capita/day)"
1297,1291,1304,"United Republic of Tanzania","Food supply quantity (g/capita/day)"
1647,1622,1590,"United States of America","Food supply quantity (g/capita/day)"
1275,1304,1317,"Uruguay","Food supply quantity (g/capita/day)"
1428,1510,1562,"Uzbekistan","Food supply quantity (g/capita/day)"
1732,1768,1701,"Vanuatu","Food supply quantity (g/capita/day)"
1282,1262,1245,"Venezuela (Bolivarian Republic of)","Food supply quantity (g/capita/day)"
1080,1086,1103,"Viet Nam","Food supply quantity (g/capita/day)"
830,842,804,"Yemen","Food supply quantity (g/capita/day)"
871,876,891,"Zambia","Food supply quantity (g/capita/day)"
768,784,803,"Zimbabwe","Food supply quantity (g/capita/day)"
