"Y2009","Y2010","Y2011","Country","Element"
138,153,138,"Ecuador","Food supply quantity (g/capita/day)"
346,332,318,"Egypt","Food supply quantity (g/capita/day)"
218,201,208,"El Salvador","Food supply quantity (g/capita/day)"
382,391,440,"Estonia","Food supply quantity (g/capita/day)"
134,145,143,"Ethiopia","Food supply quantity (g/capita/day)"
130,131,115,"Fiji","Food supply quantity (g/capita/day)"
264,253,269,"Finland","Food supply quantity (g/capita/day)"
372,358,359,"France","Food supply quantity (g/capita/day)"
272,266,256,"French Polynesia","Food supply quantity (g/capita/day)"
123,139,144,"Gabon","Food supply quantity (g/capita/day)"
150,185,166,"Gambia","Food supply quantity (g/capita/day)"
157,138,177,"Georgia","Food supply quantity (g/capita/day)"
323,313,306,"Germany","Food supply quantity (g/capita/day)"
104,103,106,"Ghana","Food supply quantity (g/capita/day)"
540,456,514,"Greece","Food supply quantity (g/capita/day)"
336,353,359,"Grenada","Food supply quantity (g/capita/day)"
172,180,188,"Guatemala","Food supply quantity (g/capita/day)"
261,262,257,"Guinea","Food supply quantity (g/capita/day)"
141,147,144,"Guinea-Bissau","Food supply quantity (g/capita/day)"
225,223,227,"Guyana","Food supply quantity (g/capita/day)"
158,146,139,"Haiti","Food supply quantity (g/capita/day)"
168,172,167,"Honduras","Food supply quantity (g/capita/day)"
354,268,310,"Hungary","Food supply quantity (g/capita/day)"
266,258,261,"Iceland","Food supply quantity (g/capita/day)"
214,229,232,"India","Food supply quantity (g/capita/day)"
177,154,189,"Indonesia","Food supply quantity (g/capita/day)"
526,555,601,"Iran (Islamic Republic of)","Food supply quantity (g/capita/day)"
241,249,243,"Iraq","Food supply quantity (g/capita/day)"
300,306,361,"Ireland","Food supply quantity (g/capita/day)"
490,428,439,"Israel","Food supply quantity (g/capita/day)"
455,422,430,"Italy","Food supply quantity (g/capita/day)"
268,249,303,"Jamaica","Food supply quantity (g/capita/day)"
335,328,339,"Japan","Food supply quantity (g/capita/day)"
194,236,259,"Jordan","Food supply quantity (g/capita/day)"
360,401,506,"Kazakhstan","Food supply quantity (g/capita/day)"
168,204,180,"Kenya","Food supply quantity (g/capita/day)"
211,202,192,"Kiribati","Food supply quantity (g/capita/day)"
358,309,345,"Kuwait","Food supply quantity (g/capita/day)"
299,311,311,"Kyrgyzstan","Food supply quantity (g/capita/day)"
397,414,423,"Lao People's Democratic Republic","Food supply quantity (g/capita/day)"
369,339,347,"Latvia","Food supply quantity (g/capita/day)"
411,484,458,"Lebanon","Food supply quantity (g/capita/day)"
132,124,114,"Lesotho","Food supply quantity (g/capita/day)"
76,89,87,"Liberia","Food supply quantity (g/capita/day)"
311,317,338,"Libya","Food supply quantity (g/capita/day)"
354,287,389,"Lithuania","Food supply quantity (g/capita/day)"
444,528,529,"Luxembourg","Food supply quantity (g/capita/day)"
105,113,118,"Madagascar","Food supply quantity (g/capita/day)"
136,140,147,"Malawi","Food supply quantity (g/capita/day)"
186,199,208,"Malaysia","Food supply quantity (g/capita/day)"
276,289,314,"Maldives","Food supply quantity (g/capita/day)"
245,214,218,"Mali","Food supply quantity (g/capita/day)"
554,511,556,"Malta","Food supply quantity (g/capita/day)"
61,46,40,"Mauritania","Food supply quantity (g/capita/day)"
194,193,198,"Mauritius","Food supply quantity (g/capita/day)"
200,219,228,"Mexico","Food supply quantity (g/capita/day)"
118,131,148,"Mongolia","Food supply quantity (g/capita/day)"
785,730,750,"Montenegro","Food supply quantity (g/capita/day)"
328,291,313,"Morocco","Food supply quantity (g/capita/day)"
53,57,54,"Mozambique","Food supply quantity (g/capita/day)"
238,240,246,"Myanmar","Food supply quantity (g/capita/day)"
71,79,86,"Namibia","Food supply quantity (g/capita/day)"
386,407,430,"Nepal","Food supply quantity (g/capita/day)"
332,294,259,"Netherlands","Food supply quantity (g/capita/day)"
272,282,281,"New Caledonia","Food supply quantity (g/capita/day)"
461,416,404,"New Zealand","Food supply quantity (g/capita/day)"
40,52,53,"Nicaragua","Food supply quantity (g/capita/day)"
143,151,149,"Niger","Food supply quantity (g/capita/day)"
396,404,396,"Nigeria","Food supply quantity (g/capita/day)"
274,261,282,"Norway","Food supply quantity (g/capita/day)"
396,353,421,"Occupied Palestinian Territory","Food supply quantity (g/capita/day)"
101,97,91,"Pakistan","Food supply quantity (g/capita/day)"
96,98,104,"Panama","Food supply quantity (g/capita/day)"
149,161,142,"Paraguay","Food supply quantity (g/capita/day)"
191,203,204,"Peru","Food supply quantity (g/capita/day)"
310,324,309,"Philippines","Food supply quantity (g/capita/day)"
347,318,350,"Poland","Food supply quantity (g/capita/day)"
472,470,458,"Portugal","Food supply quantity (g/capita/day)"
732,676,737,"Republic of Korea","Food supply quantity (g/capita/day)"
262,279,260,"Republic of Moldova","Food supply quantity (g/capita/day)"
410,410,431,"Romania","Food supply quantity (g/capita/day)"
293,290,289,"Russian Federation","Food supply quantity (g/capita/day)"
308,294,300,"Rwanda","Food supply quantity (g/capita/day)"
262,264,217,"Saint Kitts and Nevis","Food supply quantity (g/capita/day)"
211,214,211,"Saint Lucia","Food supply quantity (g/capita/day)"
409,712,393,"Saint Vincent and the Grenadines","Food supply quantity (g/capita/day)"
301,284,257,"Samoa","Food supply quantity (g/capita/day)"
237,233,233,"Sao Tome and Principe","Food supply quantity (g/capita/day)"
198,205,220,"Saudi Arabia","Food supply quantity (g/capita/day)"
113,110,88,"Senegal","Food supply quantity (g/capita/day)"
511,403,459,"Serbia","Food supply quantity (g/capita/day)"
329,352,343,"Sierra Leone","Food supply quantity (g/capita/day)"
329,315,310,"Slovakia","Food supply quantity (g/capita/day)"
297,270,279,"Slovenia","Food supply quantity (g/capita/day)"
204,197,193,"Solomon Islands","Food supply quantity (g/capita/day)"
61,63,59,"Somalia","Food supply quantity (g/capita/day)"
106,117,112,"South Africa","Food supply quantity (g/capita/day)"
279,255,241,"Spain","Food supply quantity (g/capita/day)"
89,89,94,"Sri Lanka","Food supply quantity (g/capita/day)"
210,200,209,"Sudan (former)","Food supply quantity (g/capita/day)"
153,203,197,"Suriname","Food supply quantity (g/capita/day)"
266,275,277,"Swaziland","Food supply quantity (g/capita/day)"
276,269,281,"Sweden","Food supply quantity (g/capita/day)"
353,358,385,"Switzerland","Food supply quantity (g/capita/day)"
236,209,318,"Syrian Arab Republic","Food supply quantity (g/capita/day)"
241,258,266,"Tajikistan","Food supply quantity (g/capita/day)"
315,320,306,"Thailand","Food supply quantity (g/capita/day)"
475,459,427,"The former Yugoslav Republic of Macedonia","Food supply quantity (g/capita/day)"
120,110,133,"Timor-Leste","Food supply quantity (g/capita/day)"
84,86,84,"Togo","Food supply quantity (g/capita/day)"
217,204,237,"Trinidad and Tobago","Food supply quantity (g/capita/day)"
454,501,495,"Tunisia","Food supply quantity (g/capita/day)"
449,440,453,"Turkey","Food supply quantity (g/capita/day)"
249,251,245,"Turkmenistan","Food supply quantity (g/capita/day)"
327,345,355,"Uganda","Food supply quantity (g/capita/day)"
300,332,354,"Ukraine","Food supply quantity (g/capita/day)"
237,238,235,"United Arab Emirates","Food supply quantity (g/capita/day)"
246,254,260,"United Kingdom","Food supply quantity (g/capita/day)"
284,295,297,"United Republic of Tanzania","Food supply quantity (g/capita/day)"
360,351,336,"United States of America","Food supply quantity (g/capita/day)"
160,177,186,"Uruguay","Food supply quantity (g/capita/day)"
381,407,421,"Uzbekistan","Food supply quantity (g/capita/day)"
235,238,216,"Vanuatu","Food supply quantity (g/capita/day)"
139,139,143,"Venezuela (Bolivarian Republic of)","Food supply quantity (g/capita/day)"
366,357,361,"Viet Nam","Food supply quantity (g/capita/day)"
130,123,118,"Yemen","Food supply quantity (g/capita/day)"
144,145,143,"Zambia","Food supply quantity (g/capita/day)"
79,84,85,"Zimbabwe","Food supply quantity (g/capita/day)"
